https://www.ctcrash.uconn.edu/QueryTool2.action?qid=166508
"CrashId","VehicleId","PersonId","Age","Gender","Gender Text Format","State","Postal Code","Person Type","Person Type Text Format","Injury Status","Injury Status Text Format","Condition at Time of Crash","Condition at Time of Crash Text Format","Condition at Time of Crash2","Condition at Time of Crash2 Text Format","Action Taken by Officer","Action Taken by Officer Text Format","Alcohol Test Status","Alcohol Test Status Text Format","Type Of Alcohol Test","Type Of Alcohol Test Text Format","Drug Test Status","Drug Test Status Text Format","Type Of Drig Test","Type Of Drig Test Text Format","Ejection Status","Ejection Status Text Format","Restraint System","Restraint System Text Format","Helmet Use","Helmet Use Text Format","Air Bag Status","Air Bag Status Text Format","Speeding Related","Speeding Related Text Format","Driver Actions 1","Driver Actions 1 Text Format","Driver Actions 2","Driver Actions 2 Text Format","Driver Actions 3","Driver Actions 3 Text Format","Driver Actions 4","Driver Actions 4 Text Format","Driver Distracted By","Driver Distracted By Text Format","Roadway On Which Nonmotorist Was Traveling/Located","Direction nonmotorist was traveling","Direction Unknown","Striking Motor Vehicle ID","Bicycle ID","Non-Motorist Not In Roadway","Actions or Circumstances Prior to Crash","Actions or Circumstances Prior to Crash Text Format","To or From School","To or From School Text Format","Actions or Circumstances At Time Of Crash","Actions or Circumstances At Time Of Crash Text Format","Actions or Circumstances At Time Of Crash2","Actions or Circumstances At Time Of Crash2 Text Format","Location At Time Of Crash","Location At Time Of Crash Text Format","Safety Equipment","Safety Equipment Text Format","Safety Equipment2","Safety Equipment2 Text Format","Non-motorist Distracted By","Non-motorist Distracted By Text Format","Seating Position","Seating Position Text Format","Seating Position for Bus","City","Country","Driver License Jurisdiction","Driver License Jurisdiction Text Format","Drivers License Issued By","Drivers License Class","Commercial License Class","Commercial License Class Text Format","Transported to First Medical Facility By","Transported to First Medical Facility By Text Format","Name of the EMS agency","Name of the Intended Receiving Facility"
"501483","","3","14","1","Male","CT","06354","9","Witness","","","","","","","0","None taken","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MOOSUP","","","","","","","","","","",""
"501483","","2","60","1","Male","CT","06354","3","Pedestrian","B","Suspected Minor Injury (B)","1","Apparently Normal","99","Unknown","2","Written Warning","1","Test Not Given","88","Not Applicable","1","Test Not Given","88","Not Applicable","","","","","","","","","","","","","","","","","","","","","MAIN STREET, MOOSUP","N","false","1","","false","6","In Roadway - Other","1","No","5","In Roadway Improperly (Standing, Lying, Working, Playing)","","","7","Shoulder/Roadside","0","None","88","Not Applicable","99","Unknown if Distracted","","","","MOOSUP","","","","","","","","3","EMS Ground","American Legion","Plainfield Backus Emergency"
"501483","1","1","75","1","Male","CT","06354","1","Driver","O","No Apparent Injury (O)","1","Apparently Normal","","","0","None taken","1","Test Not Given","88","Not Applicable","1","Test Not Given","88","Not Applicable","1","Not Ejected","99","Unknown","88","Not Applicable","1","Not Deployed","1","No","1","No Contributing Action","","","","","","","1","Not Distracted","","","","","","","","","","","","","","","","","","","","","","","11","First Row, Left Seat","","MOOSUP","UnitedStates","2","State","CT","4","","","1","Not Transported","",""
"513470","","2","36","1","Male","CT","06226","3","Pedestrian","C","Possible Injury (C)","1","Apparently Normal","88","Not Applicable","1","Verbal Warning","1","Test Not Given","88","Not Applicable","1","Test Not Given","88","Not Applicable","","","","","","","","","","","","","","","","","","","","","Mountain Street","S","false","1","","false","1","Crossing Roadway","1","No","3","Failure to Yield Right-Of-Way","","","2","Intersection-Unmarked Crosswalk","0","None","","","5","Other Activity, Electronic Device","","","","Willimantic    ","","2","State","CT","","","","1","Not Transported","",""
"513470","","3","54","1","Male","CT","06226","9","Witness","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Willimantic","UnitedStates","","","CT","","","","","","",""
"513470","2","1","36","1","Male","CT","06226","1","Driver","O","No Apparent Injury (O)","1","Apparently Normal","88","Not Applicable","0","None taken","1","Test Not Given","88","Not Applicable","1","Test Not Given","88","Not Applicable","1","Not Ejected","4","Restraint Used, Type Unknown","88","Not Applicable","1","Not Deployed","1","No","1","No Contributing Action","88","Not Applicable","88","Not Applicable","88","Not Applicable","1","Not Distracted","","","","","","","","","","","","","","","","","","","","","","","11","First Row, Left Seat","","Willimantic    ","","2","State","CT","4","1","No","1","Not Transported","",""
"525642","","2","27","2","Female","CT","06374","3","Pedestrian","A","Suspected Serious Injury (A)","1","Apparently Normal","","","0","None taken","1","Test Not Given","88","Not Applicable","1","Test Not Given","88","Not Applicable","","","","","","","","","","","","","","","","","","","","","NORWICH ROAD","S","false","1","","false","4","Walking/Cycling along Roadway Against Traffic (In or Adjacent to Travel Lane)","1","No","1","No Improper Action","","","7","Shoulder/Roadside","4","Lighting","","","1","Not Distracted","","","","PLAINFIELD","","","","CT","","","","2","EMS Air","American Ambulance","Plainfield Backus Emergency"
"525642","1","1","55","1","Male","CT","06374","1","Driver","O","No Apparent Injury (O)","99","Unknown","","","4","Arrest/Summons","1","Test Not Given","88","Not Applicable","1","Test Not Given","88","Not Applicable","1","Not Ejected","1","Shoulder and Lap Belt Used","88","Not Applicable","1","Not Deployed","99","Unknown","13","Failed to Keep in Proper Lane","","","","","","","99","Unknown if Distracted","","","","","","","","","","","","","","","","","","","","","","","11","First Row, Left Seat","","PLAINFIELD","UnitedStates","2","State","CT","4","99","Unknown","1","Not Transported","",""
"534984","2","1","19","2","Female","CT","06268","1","Driver","O","No Apparent Injury (O)","1","Apparently Normal","88","Not Applicable","0","None taken","1","Test Not Given","88","Not Applicable","1","Test Not Given","88","Not Applicable","1","Not Ejected","1","Shoulder and Lap Belt Used","88","Not Applicable","1","Not Deployed","1","No","1","No Contributing Action","88","Not Applicable","88","Not Applicable","88","Not Applicable","1","Not Distracted","","","","","","","","","","","","","","","","","","","","","","","11","First Row, Left Seat","","Storrs","","2","State","CT","4","1","No","1","Not Transported","",""
"534984","","2","20","1","Male","CT","06412","8","Occupant of a Non-Motor Vehicle Transportation Device","B","Suspected Minor Injury (B)","1","Apparently Normal","88","Not Applicable","2","Written Warning","1","Test Not Given","88","Not Applicable","1","Test Not Given","88","Not Applicable","","","","","","","","","","","","","","","","","","","","","Howard Rd","W","false","2","1","false","1","Crossing Roadway","1","No","3","Failure to Yield Right-Of-Way","88","Not Applicable","10","Driveway Access","0","None","88","Not Applicable","5","Other Activity, Electronic Device","","","","Chester","","1","Not Licensed","CT","","","","3","EMS Ground","MANSFIELD","WINDHAM"
"551698","","3","55","2","Female","CT","06234","9","Witness","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Brooklyn","","","","CT","","","","","","",""
"551698","","2","12","1","Male","CT","06234","3","Pedestrian","B","Suspected Minor Injury (B)","1","Apparently Normal","88","Not Applicable","1","Verbal Warning","1","Test Not Given","88","Not Applicable","1","Test Not Given","88","Not Applicable","","","","","","","","","","","","","","","","","","","","","Wauregan Road","E","false","1","","false","99","Unknown","1","No","2","Dart/Dash","","","10","Driveway Access","0","None","","","99","Unknown if Distracted","","","","BROOKLYN","","","","","","","","3","EMS Ground","Mortlake Ambulance","DAY KIMBALL HOSPITAL"
"551698","","4","50","1","Male","CT","06234","9","Witness","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Brooklyn","","","","CT","","","","","","",""
"551698","1","1","28","2","Female","CT","06387","1","Driver","O","No Apparent Injury (O)","1","Apparently Normal","88","Not Applicable","0","None taken","1","Test Not Given","88","Not Applicable","1","Test Not Given","88","Not Applicable","1","Not Ejected","1","Shoulder and Lap Belt Used","88","Not Applicable","1","Not Deployed","1","No","1","No Contributing Action","88","Not Applicable","88","Not Applicable","88","Not Applicable","99","Unknown if Distracted","","","","","","","","","","","","","","","","","","","","","","","11","First Row, Left Seat","","Wauregan","","2","State","CT","4","1","No","1","Not Transported","",""
"552108","","6","36","1","Male","MA","","9","Witness","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Lawrence","UnitedStates","","","MA","","","","","","",""
"552108","2","1","23","2","Female","CT","06360","1","Driver","O","No Apparent Injury (O)","1","Apparently Normal","88","Not Applicable","0","None taken","1","Test Not Given","88","Not Applicable","1","Test Not Given","88","Not Applicable","1","Not Ejected","1","Shoulder and Lap Belt Used","88","Not Applicable","1","Not Deployed","1","No","1","No Contributing Action","88","Not Applicable","88","Not Applicable","88","Not Applicable","1","Not Distracted","","","","","","","","","","","","","","","","","","","","","","","11","First Row, Left Seat","","Norwich","UnitedStates","2","State","CT","4","1","No","1","Not Transported","",""
"552108","","5","14","1","Male","CT","06226","5","Bicyclist","B","Suspected Minor Injury (B)","1","Apparently Normal","88","Not Applicable","1","Verbal Warning","1","Test Not Given","88","Not Applicable","1","Test Not Given","88","Not Applicable","","","","","","","","","","","","","","","","","","","","","Windham St","S","false","2","1","false","1","Crossing Roadway","1","No","4","Failure to Obey Traffic Signs, Signals, or Officer","88","Not Applicable","1","Intersection-Marked Crosswalk","0","None","88","Not Applicable","1","Not Distracted","","","","Willimantic","UnitedStates","","","CT","","","","3","EMS Ground","Willimantic FD","WINDHAM ER"
"552108","2","2","2","2","Female","","","2","Passenger","O","No Apparent Injury (O)","","","","","","","","","","","","","","","1","Not Ejected","6","Child Restraint System, Rear Facing","88","Not Applicable","1","Not Deployed","","","88","Not Applicable","88","Not Applicable","88","Not Applicable","88","Not Applicable","","","","","","","","","","","","","","","","","","","","","","","","","13","First Row, Right Seat","","","","","","CT","","","","1","Not Transported","",""
"552108","2","3","15","99","Unknown","","","2","Passenger","O","No Apparent Injury (O)","","","","","","","","","","","","","","","1","Not Ejected","1","Shoulder and Lap Belt Used","88","Not Applicable","88","Not applicable","","","88","Not Applicable","88","Not Applicable","88","Not Applicable","88","Not Applicable","","","","","","","","","","","","","","","","","","","","","","","","","21","Second Row, Left Seat","","","","","","CT","","","","1","Not Transported","",""
"552108","2","4","22","2","Female","CT","06226","2","Passenger","O","No Apparent Injury (O)","","","","","","","","","","","","","","","1","Not Ejected","1","Shoulder and Lap Belt Used","88","Not Applicable","1","Not Deployed","","","88","Not Applicable","88","Not Applicable","88","Not Applicable","88","Not Applicable","","","","","","","","","","","","","","","","","","","","","","","","","13","First Row, Right Seat","","Willimantic","UnitedStates","","","CT","","","","1","Not Transported","",""
"556749","1","1","","1","Male","","","1","Driver","O","No Apparent Injury (O)","99","Unknown","88","Not Applicable","0","None taken","1","Test Not Given","88","Not Applicable","1","Test Not Given","88","Not Applicable","1","Not Ejected","99","Unknown","88","Not Applicable","1","Not Deployed","1","No","15","Operated Motor Vehicle in Inattentive, Careless, Negligent, or Erratic Manner","88","Not Applicable","88","Not Applicable","88","Not Applicable","99","Unknown if Distracted","","","","","","","","","","","","","","","","","","","","","","","11","First Row, Left Seat","","Unknown","UnitedStates","99","Unknown","99","99","1","No","1","Not Transported","",""
"556749","","2","67","1","Male","CT","06278","5","Bicyclist","B","Suspected Minor Injury (B)","1","Apparently Normal","88","Not Applicable","0","None taken","1","Test Not Given","88","Not Applicable","1","Test Not Given","88","Not Applicable","","","","","","","","","","","","","","","","","","","","","Rt 44. Pompey Hollow Rd","E","false","1","2","false","7","Adjacent to Roadway (e.g., Shoulder, Median)","1","No","1","No Improper Action","1","No Improper Action","7","Shoulder/Roadside","99","Unknown","88","Not Applicable","99","Unknown if Distracted","","","","Ashford","","","","CT","","","","1","Not Transported","",""
"560061","","3","17","1","Male","CT","06238","5","Bicyclist","B","Suspected Minor Injury (B)","1","Apparently Normal","","","0","None taken","1","Test Not Given","88","Not Applicable","1","Test Not Given","88","Not Applicable","","","","","","","","","","","","","","","","","","","","","Main Street","N","false","","2","false","3","Walking/Cycling along Roadway Along Traffic (In or Adjacent to Travel Lane)","1","No","10","Improper Turn/Merge","","","5","Travel Lane-Other Location","1","Helmet","0","None","1","Not Distracted","","","","Coventry","","88","Not applicable","","","","","1","Not Transported","",""
"560061","","4","73","99","Unknown","CT","06040","9","Witness","O","No Apparent Injury (O)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MANCHESTER","","","","","","","","","","",""
"560061","1","2","51","2","Female","CT","06040","2","Passenger","O","No Apparent Injury (O)","","","","","","","","","","","","","","","1","Not Ejected","88","Not Applicable","2","DOT-Compliant Motorcycle Helmet","88","Not applicable","99","Unknown","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21","Second Row, Left Seat","","MANCHESTER","","","","","","","","1","Not Transported","",""
"560061","1","1","65","99","Unknown","CT","06040","1","Driver","O","No Apparent Injury (O)","1","Apparently Normal","","","1","Verbal Warning","1","Test Not Given","88","Not Applicable","1","Test Not Given","88","Not Applicable","1","Not Ejected","88","Not Applicable","99","Unknown","88","Not applicable","1","No","1","No Contributing Action","","","","","","","1","Not Distracted","","","","","","","","","","","","","","","","","","","","","","","11","First Row, Left Seat","","MANCHESTER","Unknown","2","State","CT","4","1","No","1","Not Transported","",""
"560629","1","1","65","1","Male","CT","06423","1","Driver","C","Possible Injury (C)","1","Apparently Normal","88","Not Applicable","1","Verbal Warning","1","Test Not Given","88","Not Applicable","1","Test Not Given","88","Not Applicable","1","Not Ejected","88","Not Applicable","2","DOT-Compliant Motorcycle Helmet","88","Not applicable","1","No","18","Overtaking Cyclist","88","Not Applicable","88","Not Applicable","88","Not Applicable","1","Not Distracted","","","","","","","","","","","","","","","","","","","","","","","11","First Row, Left Seat","","East Haddam","","2","State","CT","4","1","No","3","EMS Ground","T147 Fire Voluntown","Backus Hospital"
"560629","","2","58","1","Male","CT","06384","5","Bicyclist","B","Suspected Minor Injury (B)","1","Apparently Normal","88","Not Applicable","0","None taken","1","Test Not Given","88","Not Applicable","1","Test Not Given","88","Not Applicable","","","","","","","","","","","","","","","","","","","","","Route 138 in Voluntown","E","false","1","2","false","6","In Roadway - Other","1","No","10","Improper Turn/Merge","88","Not Applicable","5","Travel Lane-Other Location","1","Helmet","0","None","1","Not Distracted","","","","Voluntown","","2","State","CT","","","","1","Not Transported","",""
"560694","","2","75","1","Male","CT","06351","3","Pedestrian","C","Possible Injury (C)","1","Apparently Normal","88","Not Applicable","0","None taken","1","Test Not Given","88","Not Applicable","1","Test Not Given","88","Not Applicable","","","","","","","","","","","","","","","","","","","","","Route 138","E","false","1","","false","1","Crossing Roadway","1","No","1","No Improper Action","88","Not Applicable","2","Intersection-Unmarked Crosswalk","0","None","88","Not Applicable","1","Not Distracted","","","","Jewett City    ","","2","State","CT","","","","1","Not Transported","",""
"560694","1","1","57","2","Female","RI","02889","1","Driver","O","No Apparent Injury (O)","1","Apparently Normal","88","Not Applicable","1","Verbal Warning","1","Test Not Given","88","Not Applicable","1","Test Not Given","88","Not Applicable","1","Not Ejected","1","Shoulder and Lap Belt Used","88","Not Applicable","1","Not Deployed","1","No","15","Operated Motor Vehicle in Inattentive, Careless, Negligent, or Erratic Manner","88","Not Applicable","88","Not Applicable","88","Not Applicable","1","Not Distracted","","","","","","","","","","","","","","","","","","","","","","","11","First Row, Left Seat","","Warwick","","2","State","RI","4","1","No","1","Not Transported","",""
"561479","","2","64","1","Male","CT","06790","3","Pedestrian","B","Suspected Minor Injury (B)","1","Apparently Normal","88","Not Applicable","0","None taken","1","Test Not Given","88","Not Applicable","1","Test Not Given","88","Not Applicable","","","","","","","","","","","","","","","","","","","","","Route 97","N","false","1","","false","1","Crossing Roadway","1","No","1","No Improper Action","","","1","Intersection-Marked Crosswalk","0","None","","","1","Not Distracted","","","","Torrington","","","","CT","","","","3","EMS Ground","Baltic Fire & Ambulance","William Backus Hospital"
"561479","1","1","76","2","Female","CT","06330","1","Driver","O","No Apparent Injury (O)","1","Apparently Normal","88","Not Applicable","1","Verbal Warning","1","Test Not Given","88","Not Applicable","1","Test Not Given","88","Not Applicable","1","Not Ejected","1","Shoulder and Lap Belt Used","88","Not Applicable","1","Not Deployed","1","No","3","Failed to Yield Right-of-Way","88","Not Applicable","88","Not Applicable","88","Not Applicable","99","Unknown if Distracted","","","","","","","","","","","","","","","","","","","","","","","11","First Row, Left Seat","","Baltic","","2","State","CT","4","1","No","1","Not Transported","",""
"561479","","3","32","2","Female","CT","06331","9","Witness","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Canterbury","","","","CT","","","","","","",""
"562093","","3","","2","Female","CT","06226","9","Witness","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Willimantic","","","","CT","","","","","","",""
"562093","","2","13","1","Male","CT","06226","5","Bicyclist","B","Suspected Minor Injury (B)","1","Apparently Normal","88","Not Applicable","1","Verbal Warning","1","Test Not Given","88","Not Applicable","1","Test Not Given","88","Not Applicable","","","","","","","","","","","","","","","","","","","","","Valley Street","E","false","1","1","false","4","Walking/Cycling along Roadway Against Traffic (In or Adjacent to Travel Lane)","1","No","97","Other","","","7","Shoulder/Roadside","0","None","","","1","Not Distracted","","","","Willimantic","UnitedStates","","","CT","","","","1","Not Transported","",""
"562093","2","1","56","2","Female","CT","06232","1","Driver","O","No Apparent Injury (O)","1","Apparently Normal","88","Not Applicable","0","None taken","1","Test Not Given","88","Not Applicable","1","Test Not Given","88","Not Applicable","1","Not Ejected","1","Shoulder and Lap Belt Used","88","Not Applicable","1","Not Deployed","1","No","1","No Contributing Action","88","Not Applicable","88","Not Applicable","88","Not Applicable","1","Not Distracted","","","","","","","","","","","","","","","","","","","","","","","11","First Row, Left Seat","","Andover","","2","State","CT","4","1","No","1","Not Transported","",""
"562917","","4","17","1","Male","CT","","5","Bicyclist","B","Suspected Minor Injury (B)","1","Apparently Normal","","","0","None taken","1","Test Not Given","88","Not Applicable","1","Test Not Given","88","Not Applicable","","","","","","","","","","","","","","","","","","","","","","","","","2","","5","Walking/Cycling on Sidewalk","1","No","1","No Improper Action","","","10","Driveway Access","0","None","","","1","Not Distracted","","","","colchester ","","","","","","","","3","EMS Ground","CHFD","marlborough middlesex hospital"
"562917","1","1","50","2","Female","CT","06415","1","Driver","O","No Apparent Injury (O)","1","Apparently Normal","88","Not Applicable","0","None taken","1","Test Not Given","88","Not Applicable","1","Test Not Given","88","Not Applicable","1","Not Ejected","1","Shoulder and Lap Belt Used","88","Not Applicable","1","Not Deployed","1","No","1","No Contributing Action","88","Not Applicable","88","Not Applicable","88","Not Applicable","1","Not Distracted","","","","","","","","","","","","","","","","","","","","","","","11","First Row, Left Seat","","Colchester","","2","State","CT","4","1","No","1","Not Transported","",""
"562917","1","2","15","1","Male","CT","06415","2","Passenger","O","No Apparent Injury (O)","","","","","","","","","","","","","","","1","Not Ejected","1","Shoulder and Lap Belt Used","88","Not Applicable","1","Not Deployed","","","88","Not Applicable","88","Not Applicable","88","Not Applicable","88","Not Applicable","","","","","","","","","","","","","","","","","","","","","","","","","23","Second Row, Right Seat","","Colchester","","","","","","","","1","Not Transported","",""
"562917","1","3","20","2","Female","CT","06415","2","Passenger","O","No Apparent Injury (O)","","","","","","","","","","","","","","","1","Not Ejected","1","Shoulder and Lap Belt Used","88","Not Applicable","1","Not Deployed","","","88","Not Applicable","88","Not Applicable","88","Not Applicable","88","Not Applicable","","","","","","","","","","","","","","","","","","","","","","","","","13","First Row, Right Seat","","Colchester","","","","CT","","","","1","Not Transported","",""
"565384","","2","10","1","Male","CT","06226","5","Bicyclist","B","Suspected Minor Injury (B)","1","Apparently Normal","88","Not Applicable","0","None taken","1","Test Not Given","88","Not Applicable","1","Test Not Given","88","Not Applicable","","","","","","","","","","","","","","","","","","","","","Howard Dr","E","false","1","2","false","3","Walking/Cycling along Roadway Along Traffic (In or Adjacent to Travel Lane)","1","No","1","No Improper Action","88","Not Applicable","1","Intersection-Marked Crosswalk","0","None","88","Not Applicable","1","Not Distracted","","","","WILLIMANTIC","","2","State","","","","","97","Other","Family","WINDHAM"
"565384","1","1","58","1","Male","CT","06237","1","Driver","O","No Apparent Injury (O)","1","Apparently Normal","88","Not Applicable","3","Infraction","1","Test Not Given","88","Not Applicable","1","Test Not Given","88","Not Applicable","1","Not Ejected","1","Shoulder and Lap Belt Used","88","Not Applicable","1","Not Deployed","1","No","11","Wrong Side or Wrong Way","88","Not Applicable","88","Not Applicable","88","Not Applicable","1","Not Distracted","","","","","","","","","","","","","","","","","","","","","","","11","First Row, Left Seat","","Columbia","","2","State","CT","4","1","No","1","Not Transported","",""
"565408","","2","76","2","Female","CT","06248","3","Pedestrian","B","Suspected Minor Injury (B)","1","Apparently Normal","88","Not Applicable","0","None taken","1","Test Not Given","88","Not Applicable","1","Test Not Given","88","Not Applicable","","","","","","","","","","","","","","","","","","","","","Jones Hollow","S","false","1","","false","4","Walking/Cycling along Roadway Against Traffic (In or Adjacent to Travel Lane)","1","No","11","Improper Passing","88","Not Applicable","7","Shoulder/Roadside","0","None","88","Not Applicable","1","Not Distracted","","","","Hebron","","2","State","CT","","","","97","Other","n/a","MARLBOROUGH MDSEX"
"565408","1","1","23","1","Male","CT","06447","1","Driver","O","No Apparent Injury (O)","1","Apparently Normal","88","Not Applicable","4","Arrest/Summons","1","Test Not Given","88","Not Applicable","1","Test Not Given","88","Not Applicable","1","Not Ejected","1","Shoulder and Lap Belt Used","88","Not Applicable","1","Not Deployed","99","Unknown","97","Other Contributing Action","88","Not Applicable","88","Not Applicable","88","Not Applicable","99","Unknown if Distracted","","","","","","","","","","","","","","","","","","","","","","","11","First Row, Left Seat","","Marlborough","","2","State","CT","4","","","1","Not Transported","",""
"572462","","3","9","1","Male","CT","06226","3","Pedestrian","B","Suspected Minor Injury (B)","1","Apparently Normal","88","Not Applicable","0","None taken","1","Test Not Given","88","Not Applicable","1","Test Not Given","88","Not Applicable","","","","","","","","","","","","","","","","","","","","","Spring Street","S","false","1","","false","5","Walking/Cycling on Sidewalk","1","No","5","In Roadway Improperly (Standing, Lying, Working, Playing)","88","Not Applicable","5","Travel Lane-Other Location","99","Unknown","88","Not Applicable","99","Unknown if Distracted","","","","Willimantic","UnitedStates","88","Not applicable","","","","","1","Not Transported","",""
"572462","1","1","29","1","Male","CT","06226","1","Driver","O","No Apparent Injury (O)","1","Apparently Normal","88","Not Applicable","0","None taken","1","Test Not Given","88","Not Applicable","1","Test Not Given","88","Not Applicable","1","Not Ejected","99","Unknown","88","Not Applicable","1","Not Deployed","1","No","1","No Contributing Action","88","Not Applicable","88","Not Applicable","88","Not Applicable","1","Not Distracted","","","","","","","","","","","","","","","","","","","","","","","11","First Row, Left Seat","","Willimantic","UnitedStates","2","State","CT","0","1","No","1","Not Transported","",""
"572462","1","2","21","99","Unknown","CT","06226","2","Passenger","O","No Apparent Injury (O)","","","","","","","","","","","","","","","1","Not Ejected","99","Unknown","88","Not Applicable","1","Not Deployed","","","88","Not Applicable","88","Not Applicable","88","Not Applicable","88","Not Applicable","","","","","","","","","","","","","","","","","","","","","","","","","13","First Row, Right Seat","","Willimantic","UnitedStates","","","","","","","1","Not Transported","",""
"572462","","4","22","99","Unknown","MA","01462","9","Witness","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Luneburg","UnitedStates","","","","","","","","","",""
"572462","","5","50","1","Male","MA","01752","9","Witness","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Marlborough","UnitedStates","","","99","","","","","","",""
"580415","","3","57","1","Male","CT","06260","4","Other Pedestrian (wheelchair, person in a building, skater, pedestrian conveyance)","B","Suspected Minor Injury (B)","99","Unknown","","","1","Verbal Warning","1","Test Not Given","88","Not Applicable","1","Test Not Given","88","Not Applicable","","","","","","","","","","","","","","","","","","","","","BIBEAULT ST.","E","false","1","","false","6","In Roadway - Other","1","No","3","Failure to Yield Right-Of-Way","10","Improper Turn/Merge","97","Other","0","None","88","Not Applicable","99","Unknown if Distracted","","","","PUTNAM","","","","","","","","3","EMS Ground","putnam ems",""
"580415","1","2","29","1","Male","CT","06260","1","Driver","O","No Apparent Injury (O)","1","Apparently Normal","","","0","None taken","1","Test Not Given","88","Not Applicable","1","Test Not Given","88","Not Applicable","1","Not Ejected","1","Shoulder and Lap Belt Used","88","Not Applicable","1","Not Deployed","1","No","1","No Contributing Action","88","Not Applicable","88","Not Applicable","88","Not Applicable","1","Not Distracted","","","","","","","","","","","","","","","","","","","","","","","11","First Row, Left Seat","","PUTNAM","UnitedStates","2","State","CT","4","1","No","1","Not Transported","",""
"580510","","2","10","1","Male","CT","06226","5","Bicyclist","B","Suspected Minor Injury (B)","99","Unknown","99","Unknown","0","None taken","1","Test Not Given","88","Not Applicable","1","Test Not Given","88","Not Applicable","","","","","","","","","","","","","","","","","","","","","Jackson Street ","E","false","2","1","false","1","Crossing Roadway","1","No","2","Dart/Dash","97","Other","1","Intersection-Marked Crosswalk","0","None","0","None","1","Not Distracted","","","","Willimantic","UnitedStates","88","Not applicable","CT","99","99","Unknown","3","EMS Ground","Willimantic Fire ","Windham Hospital "
"580510","","3","52","99","Unknown","CT","06226","9","Witness","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Willimantic","","","","CT","","","","","","",""
"580510","2","1","49","2","Female","CT","06249","1","Driver","O","No Apparent Injury (O)","1","Apparently Normal","99","Unknown","0","None taken","1","Test Not Given","88","Not Applicable","1","Test Not Given","88","Not Applicable","1","Not Ejected","1","Shoulder and Lap Belt Used","88","Not Applicable","1","Not Deployed","1","No","1","No Contributing Action","88","Not Applicable","88","Not Applicable","88","Not Applicable","1","Not Distracted","","","","","","","","","","","","","","","","","","","","","","","11","First Row, Left Seat","","Lebanon","","2","State","CT","4","1","No","1","Not Transported","",""
"588493","","2","10","1","Male","MA","","5","Bicyclist","B","Suspected Minor Injury (B)","1","Apparently Normal","88","Not Applicable","1","Verbal Warning","1","Test Not Given","88","Not Applicable","1","Test Not Given","88","Not Applicable","","","","","","","","","","","","","","","","","","","","","Deepwood Dr","W","false","1","2","false","1","Crossing Roadway","1","No","3","Failure to Yield Right-Of-Way","88","Not Applicable","3","Intersection – Other","0","None","88","Not Applicable","1","Not Distracted","","","","WILLBERHAM","","2","State","","","","","3","EMS Ground","Lebanon Fire","BACKUS"
"588493","1","1","44","1","Male","CT","06231","1","Driver","O","No Apparent Injury (O)","1","Apparently Normal","88","Not Applicable","0","None taken","1","Test Not Given","88","Not Applicable","1","Test Not Given","88","Not Applicable","1","Not Ejected","2","Shoulder Belt Only Used","88","Not Applicable","88","Not applicable","1","No","1","No Contributing Action","88","Not Applicable","88","Not Applicable","88","Not Applicable","1","Not Distracted","","","","","","","","","","","","","","","","","","","","","","","11","First Row, Left Seat","","Amston","","2","State","CT","4","1","No","1","Not Transported","",""
"588694","","2","12","2","Female","CT","06415","3","Pedestrian","B","Suspected Minor Injury (B)","1","Apparently Normal","88","Not Applicable","0","None taken","1","Test Not Given","88","Not Applicable","1","Test Not Given","88","Not Applicable","","","","","","","","","","","","","","","","","","","","","495 Middletown Ave","","true","1","","false","0","None","1","No","1","No Improper Action","","","12","Non-Trafficway Area","0","None","","","1","Not Distracted","","","","COLCHESTER","","","","","","","","3","EMS Ground","Colchester VFD","CCMC"
