https://www.ctcrash.uconn.edu/QueryTool2.action?qid=166508
"CrashId","Fatal Case Status","Fatal Case Status Text Format","CrashId","CrashId","Latitude","Longitude","DOT Case Number","Town Name","Town Number","Town Number","Town Number Text Format","Date Of Crash","Year","Month","Month Text Format","Day","Day of the Week","Day of the Week Text Format","Time of Crash","Hour of the Day","Case Identifier","Crash Severity","Crash Severity Text Format","Most Severe Injury","Most Severe Injury Text Format","Number Of Motor Vehicles","Number Of Non-Motorist","Number Of Witnesses","Route Class","Route Class Text Format","Milemarker","Road Number","Road Description","Roadway Name","Intersecting Roadway Name","Landmark Description","Distance From Nearest Landmark","Unit Of Measure From Nearest Landmark","Direction From Nearest Landmark","Latitude","Longitude","First Harmful Event","First Harmful Event Text Format","Manner of Crash / Collision Impact","Manner of Crash / Collision Impact Text Format","Location of First Harmful Event","Location of First Harmful Event Text Format","Weather Condition","Weather Condition Text Format","Weather 2","Weather 2 Text Format","Light Condition","Light Condition Text Format","Road Surface Condition","Road Surface Condition Text Format","Contributing Circumstances, Environment","Contributing Circumstances, Environment Text Format","Environment 2","Environment 2 Text Format","Environment 3","Environment 3 Text Format","Contributing Circumstances, Road","Contributing Circumstances, Road Text Format","Road 2","Road 2 Text Format","Road 3","Road 3 Text Format","Crash Specific Location","Crash Specific Location Text Format","Type of Intersection","Type of Intersection Text Format","School Bus Related","School Bus Related Text Format","Work Zone Related","Work Zone Related Text Format","Location Of Crash Relative To Work Zone","Location Of Crash Relative To Work Zone Text Format","Type of Work Zone","Type of Work Zone Text Format","Worker Presence","Worker Presence Text Format","Law Enforcement Presence","Law Enforcement Presence Text Format","Were Vehicles Moved Prior To Police Arrival","Trafficway Ownership","Trafficway Ownership Text Format","Trafficway Class","Trafficway Class Text Format","Police Agency","Police Agency Text Format","Badge Number","Approval Date","Police Case Status","Police Case Status Text Format","Crash Report Submission Date","Related Case Identifiers","Urban Area","Urban Area Text Format","No. of Through Lanes (Reverse Dir.)","No. of Through Lanes (Log Dir.)","Highway Type (FHWA)","Highway Type (FHWA) Text Format","Average Daily Traffic","Functional Classification","Functional Classification Text Format","Rural or Urban","Rural or Urban Text Format"
"610807","1","Complete","610807","610807","41.86485200","-71.88280200","3129234","Killingly","69","69","Killingly","2019-11-07","2019","11","November","7","5","Thursday","21:13:00","21","1900532692","A","Injury of any type (Serious, Minor, Possible)","C","Possible Injury (C)","1","1","0","3","State","41.11","12","12-N","12-N","","Ballouville Road","500.0","Feet","S","41.86485200","-71.88280200","9","Pedestrian","88","Not Applicable","1","On Roadway","4","Rain","88","Not Applicable","5","Dark-Not Lighted","2","Wet","1","Weather Conditions","88","Not Applicable","88","Not Applicable","5","Road Surface Condition (wet, icy, snow, slush, etc.)","88","Not Applicable","88","Not Applicable","1","Non-Junction","1","Not at Intersection","1","No","1","No","88","Not Applicable","88","Not Applicable","88","Not Applicable","88","Not Applicable","false","1","Public Road","1","Trafficway, On Road","CTCSP0000","State Police","DC02","2019-11-11 17:38:41.0","C","Closed","2019-11-11 17:46:00.0","","S","WORCESTER","","2","1","2 LANE CONTIGUOUS (WIDTH UNDER 36')","4500","4","MINOR ARTERIAL - NEW HPMS","2","Urban"
"611005","1","Complete","611005","611005","41.57626300","-72.20170300","3129432","Bozrah","13","13","Bozrah","2019-10-31","2019","10","October","31","5","Thursday","06:46:00","6","1900520043","A","Injury of any type (Serious, Minor, Possible)","B","Suspected Minor Injury (B)","2","1","0","3","State","0.21","608","608-E","608-E","POLY LA","","","","","41.57626300","-72.20170300","14","Motor Vehicle in Operation","2","Front to front","7","In Parking Lane or Zone","4","Rain","88","Not Applicable","2","Dawn","2","Wet","99","Unknown","88","Not Applicable","88","Not Applicable","0","None","88","Not Applicable","88","Not Applicable","9","Driveway Access-Related","1","Not at Intersection","1","No","1","No","88","Not Applicable","88","Not Applicable","88","Not Applicable","88","Not Applicable","false","2","Private Road","4","Parking Lot","CTCSP0000","State Police","0714","2019-11-12 09:35:14.0","C","Closed","2019-11-12 09:37:18.0",""," "," ","","2","1","2 LANE CONTIGUOUS (WIDTH UNDER 36')","900","5","MAJOR COLLECTOR - NEW HPMS","1","Rural"
"613659","1","Complete","613659","613659","41.79709827","-71.91220564","919015","Brooklyn","19","19","Brooklyn","2019-01-18","2019","1","January","18","6","Friday","18:29:00","18","1900029982","K","Fatal (Kill)","K","Fatal Injury (K)","1","1","0","2","USRoute","109.57","","6-E","Providence Rd","","Brickyard Rd","400.0","Feet","E","41.79709827","-71.91220564","9","Pedestrian","88","Not Applicable","1","On Roadway","1","Clear","88","Not Applicable","4","Dark-Lighted","1","Dry","0","None","88","Not Applicable","88","Not Applicable","0","None","88","Not Applicable","88","Not Applicable","2","Intersection","2","Four-Way Intersection","1","No","1","No","88","Not Applicable","88","Not Applicable","88","Not Applicable","88","Not Applicable","false","1","Public Road","1","Trafficway, On Road","CTCSP0000","State Police","0895","2019-11-18 10:47:30.0","O","Open","2019-11-18 10:49:00.0","","","","","","","","","","","",""
"618983","1","Complete","618983","618983","41.71345000","-72.22208200","3137407","Windham","163","163","Windham","2019-11-29","2019","11","November","29","6","Friday","17:15:00","17","1900021793","A","Injury of any type (Serious, Minor, Possible)","A","Suspected Serious Injury (A)","1","1","1","3","State","35.50","66","66-E","66-E","","","","","","41.71345000","-72.22208200","9","Pedestrian","88","Not Applicable","1","On Roadway","1","Clear","88","Not Applicable","4","Dark-Lighted","1","Dry","0","None","88","Not Applicable","88","Not Applicable","0","None","88","Not Applicable","88","Not Applicable","2","Intersection","3","T-Intersection","1","No","1","No","88","Not Applicable","88","Not Applicable","88","Not Applicable","88","Not Applicable","false","1","Public Road","1","Trafficway, On Road","CT0016300","Willimantic PD","334","2019-11-29 21:24:40.0","C","Closed","2019-11-29 21:41:23.0","","Q","WILLIMANTIC","1","1","1","2 LANE CONTIGUOUS (WIDTH UNDER 36')","20500","3","PRINCIPAL ARTERIAL - OTHER - NEW HPMS","2","Urban"
"627002","1","Complete","627002","627002","41.73967159","-72.17878228","3145425","Windham","163","163","Windham","2019-12-12","2019","12","December","12","5","Thursday","17:02:00","17","1900586880","A","Injury of any type (Serious, Minor, Possible)","B","Suspected Minor Injury (B)","1","1","0","2","USRoute","93.63","6","6-E","6-E","","Crystal Road","1.0","TenthsofMile","W","41.73967159","-72.17878228","9","Pedestrian","88","Not Applicable","1","On Roadway","1","Clear","88","Not Applicable","4","Dark-Lighted","1","Dry","0","None","88","Not Applicable","88","Not Applicable","0","None","88","Not Applicable","88","Not Applicable","1","Non-Junction","1","Not at Intersection","1","No","1","No","88","Not Applicable","88","Not Applicable","88","Not Applicable","88","Not Applicable","false","1","Public Road","1","Trafficway, On Road","CTCSP0000","State Police","0680","2019-12-19 19:12:12.0","C","Closed","2019-12-19 19:18:29.0","","Q","WILLIMANTIC","2","2","3","3 OR MORE LANES CONTIGUOUS (WIDTH 30' OR MORE)","20500","3","PRINCIPAL ARTERIAL - OTHER - NEW HPMS","2","Urban"
"641931","1","Complete","641931","641931","41.95095000","-71.97799500","3160348","Woodstock","169","169","Woodstock","2020-01-22","2020","1","January","22","4","Wednesday","15:06:00","15","2000034618","A","Injury of any type (Serious, Minor, Possible)","C","Possible Injury (C)","1","1","0","3","State","32.64","169","169-N","169-N","","Child Hill Rd.","10.0","Feet","S","41.95095000","-71.97799500","9","Pedestrian","88","Not Applicable","1","On Roadway","1","Clear","88","Not Applicable","1","Daylight","1","Dry","0","None","88","Not Applicable","88","Not Applicable","0","None","88","Not Applicable","88","Not Applicable","11","Through Roadway","1","Not at Intersection","1","No","1","No","88","Not Applicable","88","Not Applicable","88","Not Applicable","88","Not Applicable","false","1","Public Road","1","Trafficway, On Road","CTCSP0000","State Police","0805","2020-01-23 14:36:36.0","C","Closed","2020-01-23 14:37:45.0",""," "," ","1","1","1","2 LANE CONTIGUOUS (WIDTH UNDER 36')","4700","5","MAJOR COLLECTOR - NEW HPMS","1","Rural"
"645095","1","Complete","645095","645095","41.80962100","-72.25937200","3163512","Mansfield","78","78","Mansfield","2020-01-30","2020","1","January","30","5","Thursday","19:01:00","19","2000006205","A","Injury of any type (Serious, Minor, Possible)","B","Suspected Minor Injury (B)","1","1","0","3","State","0.12","213","213N-N","213N-N","430-E","","","","","41.80962100","-72.25937200","9","Pedestrian","88","Not Applicable","97","Other","1","Clear","88","Not Applicable","4","Dark-Lighted","1","Dry","0","None","88","Not Applicable","88","Not Applicable","0","None","88","Not Applicable","88","Not Applicable","2","Intersection","2","Four-Way Intersection","1","No","1","No","88","Not Applicable","88","Not Applicable","88","Not Applicable","88","Not Applicable","true","1","Public Road","1","Trafficway, On Road","CT0017000","Uconn PD","189776","2020-02-02 21:38:01.0","C","Closed","2020-02-03 11:43:32.0","","H","NORWICH - NEW LONDON","","2","1","2 LANE CONTIGUOUS (WIDTH UNDER 36')","8800","5","MAJOR COLLECTOR - NEW HPMS","2","Urban"
"650898","1","Complete","650898","650898","41.71509700","-72.22007700","3169311","Windham","163","163","Windham","2020-02-05","2020","2","February","5","4","Wednesday","17:50:00","17","2000002179","A","Injury of any type (Serious, Minor, Possible)","B","Suspected Minor Injury (B)","1","1","0","4","Local","0.75","211","VALLEY ST","VALLEY ST","TINGLEY ST","","","","","41.71509700","-72.22007700","9","Pedestrian","88","Not Applicable","1","On Roadway","1","Clear","88","Not Applicable","5","Dark-Not Lighted","1","Dry","0","None","88","Not Applicable","88","Not Applicable","0","None","88","Not Applicable","88","Not Applicable","3","Intersection-Related","2","Four-Way Intersection","1","No","1","No","88","Not Applicable","88","Not Applicable","88","Not Applicable","88","Not Applicable","false","1","Public Road","1","Trafficway, On Road","CT0016300","Willimantic PD","340","2020-02-07 22:09:37.0","C","Closed","2020-02-13 12:31:19.0","","Q","WILLIMANTIC","","2","","","7000","5","MAJOR COLLECTOR - NEW HPMS","2","Urban"
"654760","1","Complete","654760","654760","41.71266100","-72.21608900","3173172","Windham","163","163","Windham","2020-01-20","2020","1","January","20","2","Monday","20:41:00","20","2000001278","A","Injury of any type (Serious, Minor, Possible)","B","Suspected Minor Injury (B)","2","1","0","3","State","35.82","66","66-E","66-E","","High St","100.0","Feet","E","41.71266100","-72.21608900","14","Motor Vehicle in Operation","2","Front to front","1","On Roadway","1","Clear","88","Not Applicable","4","Dark-Lighted","1","Dry","0","None","88","Not Applicable","88","Not Applicable","0","None","88","Not Applicable","88","Not Applicable","11","Through Roadway","1","Not at Intersection","1","No","1","No","88","Not Applicable","88","Not Applicable","88","Not Applicable","88","Not Applicable","false","1","Public Road","2","Trafficway, Not on Road","CT0016300","Willimantic PD","333","2020-02-19 15:43:17.0","C","Closed","2020-02-19 15:51:04.0","","Q","WILLIMANTIC","1","1","1","2 LANE CONTIGUOUS (WIDTH UNDER 36')","12300","3","PRINCIPAL ARTERIAL - OTHER - NEW HPMS","2","Urban"
"660869","1","Complete","660869","660869","41.79988000","-71.89931900","3179281","Brooklyn","19","19","Brooklyn","2020-02-25","2020","2","February","25","3","Tuesday","19:48:00","19","2000090242","A","Injury of any type (Serious, Minor, Possible)","B","Suspected Minor Injury (B)","1","1","0","2","USRoute","110.27","6","6-E","6-E","","Day ST","50.0","Feet","W","41.79988000","-71.89931900","9","Pedestrian","88","Not Applicable","1","On Roadway","4","Rain","88","Not Applicable","5","Dark-Not Lighted","2","Wet","1","Weather Conditions","88","Not Applicable","88","Not Applicable","0","None","88","Not Applicable","88","Not Applicable","2","Intersection","3","T-Intersection","1","No","1","No","88","Not Applicable","88","Not Applicable","88","Not Applicable","88","Not Applicable","false","1","Public Road","1","Trafficway, On Road","CTCSP0000","State Police","0839    ","2020-03-03 13:34:23.0","C","Closed","2020-03-03 13:37:34.0","","S","WORCESTER","","4","3","3 OR MORE LANES CONTIGUOUS (WIDTH 30' OR MORE)","17100","3","PRINCIPAL ARTERIAL - OTHER - NEW HPMS","2","Urban"
"674094","1","Complete","674094","674094","41.56750600","-72.40127700","3192504","Colchester","28","28","Colchester","2020-03-27","2020","3","March","27","6","Friday","17:53:00","17","2000137104","A","Injury of any type (Serious, Minor, Possible)","B","Suspected Minor Injury (B)","1","1","0","3","State","9.83","149","149-N","149-N","","Shailor Hill Road","1.0","TenthsofMile","S","41.56750600","-72.40127700","99","Unknown","88","Not Applicable","1","On Roadway","1","Clear","88","Not Applicable","1","Daylight","1","Dry","0","None","88","Not Applicable","88","Not Applicable","0","None","88","Not Applicable","88","Not Applicable","97","Other","1","Not at Intersection","1","No","1","No","88","Not Applicable","88","Not Applicable","88","Not Applicable","88","Not Applicable","false","1","Public Road","1","Trafficway, On Road","CTCSP0000","State Police","KC86","2020-04-16 14:41:48.0","C","Closed","2020-04-16 15:09:18.0",""," "," ","1","1","1","2 LANE CONTIGUOUS (WIDTH UNDER 36')","4300","5","MAJOR COLLECTOR - NEW HPMS","1","Rural"
"675097","1","Complete","675097","675097","41.74679300","-72.15586700","3193506","Windham","163","163","Windham","2020-02-15","2020","2","February","15","7","Saturday","18:13:00","18","2000073442","A","Injury of any type (Serious, Minor, Possible)","B","Suspected Minor Injury (B)","1","1","0","3","State","5.22","203","203-N","203-N","","Rt 6","1.0","TenthsofMile","S","41.74679300","-72.15586700","9","Pedestrian","88","Not Applicable","1","On Roadway","1","Clear","88","Not Applicable","6","Dark-Unknown Lighting","1","Dry","0","None","88","Not Applicable","88","Not Applicable","0","None","88","Not Applicable","88","Not Applicable","1","Non-Junction","1","Not at Intersection","1","No","1","No","88","Not Applicable","88","Not Applicable","88","Not Applicable","88","Not Applicable","false","1","Public Road","1","Trafficway, On Road","CTCSP0000","State Police","0125","2020-04-23 15:38:51.0","C","Closed","2020-04-23 15:44:30.0","2000073455","Q","WILLIMANTIC","","2","1","2 LANE CONTIGUOUS (WIDTH UNDER 36')","4800","5","MAJOR COLLECTOR - NEW HPMS","2","Urban"
"682188","1","Complete","682188","682188","41.57352000","-72.33206200","3200595","Colchester","28","28","Colchester","2020-05-21","2020","5","May","21","5","Thursday","19:48:00","19","2000223745","A","Injury of any type (Serious, Minor, Possible)","B","Suspected Minor Injury (B)","1","1","0","3","State","18.96","85","85-N","85-N","616-E","","","","S","41.57352000","-72.33206200","18","Other Non-Fixed Object","88","Not Applicable","1","On Roadway","1","Clear","88","Not Applicable","1","Daylight","1","Dry","0","None","88","Not Applicable","88","Not Applicable","0","None","88","Not Applicable","88","Not Applicable","2","Intersection","3","T-Intersection","1","No","1","No","88","Not Applicable","88","Not Applicable","88","Not Applicable","88","Not Applicable","false","1","Public Road","1","Trafficway, On Road","CTCSP0000","State Police","KC88    ","2020-05-25 08:59:48.0","C","Closed","2020-05-25 09:01:35.0","","L","COLCHESTER","1","2","3","3 OR MORE LANES CONTIGUOUS (WIDTH 30' OR MORE)","11600","4","MINOR ARTERIAL - NEW HPMS","2","Urban"
"688389","1","Complete","688389","688389","41.68470700","-72.28221900","3206793","Columbia","30","30","Columbia","2020-06-09","2020","6","June","9","3","Tuesday","00:42:00","0","2000253493","A","Injury of any type (Serious, Minor, Possible)","B","Suspected Minor Injury (B)","2","1","0","3","State","11.70","87","87-N","87-N","","Rt 87","2.0","TenthsofMile","W","41.68470700","-72.28221900","9","Pedestrian","97","Other","1","On Roadway","1","Clear","88","Not Applicable","5","Dark-Not Lighted","1","Dry","0","None","88","Not Applicable","88","Not Applicable","0","None","88","Not Applicable","88","Not Applicable","1","Non-Junction","1","Not at Intersection","1","No","1","No","88","Not Applicable","88","Not Applicable","88","Not Applicable","88","Not Applicable","false","1","Public Road","1","Trafficway, On Road","CTCSP0000","State Police","0578","2020-06-12 02:47:59.0","C","Closed","2020-06-12 02:50:22.0",""," "," ","","2","1","2 LANE CONTIGUOUS (WIDTH UNDER 36')","3600","5","MAJOR COLLECTOR - NEW HPMS","1","Rural"
"698622","1","Complete","698622","698622","41.54998900","-72.17095700","3217025","Bozrah","13","13","Bozrah","2020-07-06","2020","7","July","6","2","Monday","11:07:00","11","2000294693","A","Injury of any type (Serious, Minor, Possible)","B","Suspected Minor Injury (B)","1","1","0","3","State","11.80","163","163-N","163-N","","Gager Rd","2.0","TenthsofMile","S","41.54998900","-72.17095700","10","Pedalcycle/Pedalcyclist","88","Not Applicable","1","On Roadway","1","Clear","88","Not Applicable","1","Daylight","1","Dry","0","None","88","Not Applicable","88","Not Applicable","0","None","88","Not Applicable","88","Not Applicable","1","Non-Junction","1","Not at Intersection","1","No","1","No","88","Not Applicable","88","Not Applicable","88","Not Applicable","88","Not Applicable","false","1","Public Road","1","Trafficway, On Road","CTCSP0000","State Police","1274","2020-07-16 00:30:34.0","C","Closed","2020-07-16 00:39:43.0",""," "," ","","2","1","2 LANE CONTIGUOUS (WIDTH UNDER 36')","2800","5","MAJOR COLLECTOR - NEW HPMS","1","Rural"
"701754","1","Complete","701754","701754","41.75044600","-72.19167800","3220156","Mansfield","78","78","Mansfield","2020-07-14","2020","7","July","14","3","Tuesday","21:14:00","21","2000309052","A","Injury of any type (Serious, Minor, Possible)","C","Possible Injury (C)","1","1","1","3","State","2.64","195","195-N","195-N","","Mansfield Hollow Rd","1.0","TenthsofMile","S","41.75044600","-72.19167800","10","Pedalcycle/Pedalcyclist","88","Not Applicable","1","On Roadway","1","Clear","88","Not Applicable","5","Dark-Not Lighted","1","Dry","97","Other","88","Not Applicable","88","Not Applicable","0","None","88","Not Applicable","88","Not Applicable","1","Non-Junction","1","Not at Intersection","1","No","1","No","88","Not Applicable","88","Not Applicable","88","Not Applicable","88","Not Applicable","true","1","Public Road","1","Trafficway, On Road","CTCSP0000","State Police","0973","2020-07-23 08:34:16.0","C","Closed","2020-07-23 08:34:31.0","","Q","WILLIMANTIC","","2","1","2 LANE CONTIGUOUS (WIDTH UNDER 36')","14200","3","PRINCIPAL ARTERIAL - OTHER - NEW HPMS","2","Urban"
"709860","1","Complete","709860","709860","41.94523500","-72.29067300","3228262","Stafford","134","134","Stafford","2020-05-16","2020","5","May","16","7","Saturday","19:08:00","19","2000214649","A","Injury of any type (Serious, Minor, Possible)","B","Suspected Minor Injury (B)","1","1","0","4","Local","0.00","155","WOODLAND DR","WOODLAND DR","","Forest Road","1.0","TenthsofMile","W","41.94523500","-72.29067300","10","Pedalcycle/Pedalcyclist","88","Not Applicable","1","On Roadway","1","Clear","88","Not Applicable","1","Daylight","1","Dry","0","None","88","Not Applicable","88","Not Applicable","0","None","88","Not Applicable","88","Not Applicable","1","Non-Junction","1","Not at Intersection","1","No","1","No","88","Not Applicable","88","Not Applicable","88","Not Applicable","88","Not Applicable","true","1","Public Road","99","Unknown","CTCSP0000","State Police","1328","2020-08-17 15:04:20.0","C","Closed","2020-08-17 15:06:49.0","","U","STAFFORD","","2","","","","7","LOCAL - NEW HPMS","2","Urban"
"711663","1","Complete","711663","711663","41.71787200","-72.23169400","3230065","Windham","163","163","Windham","2020-07-25","2020","7","July","25","7","Saturday","09:25:00","9","2000011004","A","Injury of any type (Serious, Minor, Possible)","C","Possible Injury (C)","1","1","0","4","Local","1.39","0211","VALLEY ST","VALLEY ST","","West Ave","125.0","Feet","E","41.71787200","-72.23169400","10","Pedalcycle/Pedalcyclist","88","Not Applicable","1","On Roadway","1","Clear","88","Not Applicable","1","Daylight","1","Dry","0","None","88","Not Applicable","88","Not Applicable","0","None","88","Not Applicable","88","Not Applicable","11","Through Roadway","1","Not at Intersection","1","No","1","No","88","Not Applicable","88","Not Applicable","88","Not Applicable","88","Not Applicable","false","1","Public Road","1","Trafficway, On Road","CT0016300","Willimantic PD","332","2020-08-06 10:50:42.0","C","Closed","2020-08-06 11:49:28.0","","","","","","","","","","","",""
"712212","1","Complete","712212","712212","41.80492443","-72.24340050","3230614","Mansfield","78","78","Mansfield","2018-04-06","2018","4","April","6","6","Friday","12:27:00","12","1800162106","A","Injury of any type (Serious, Minor, Possible)","B","Suspected Minor Injury (B)","1","1","0","4","Local","0.03","40","DOG LA","DOG LA","ROYCE CIR","","","","","41.80492443","-72.24340050","9","Pedestrian","88","Not Applicable","1","On Roadway","8","Blowing Snow","88","Not Applicable","1","Daylight","2","Wet","0","None","88","Not Applicable","88","Not Applicable","0","None","88","Not Applicable","88","Not Applicable","3","Intersection-Related","5","L-Intersection","1","No","1","No","88","Not Applicable","88","Not Applicable","88","Not Applicable","88","Not Applicable","true","1","Public Road","1","Trafficway, On Road","CTCSP0000","State Police","T1211    ","2018-05-28 13:02:34.0","C","Closed","2020-08-20 13:20:32.0","","D","HARTFORD","","2","","","3000","7","LOCAL - NEW HPMS","2","Urban"
"712932","1","Complete","712932","712932","41.87125500","-72.40757500","3231334","Tolland","142","142","Tolland","2020-08-21","2020","8","August","21","6","Friday","20:24:00","20","2000364974","A","Injury of any type (Serious, Minor, Possible)","B","Suspected Minor Injury (B)","1","1","0","3","State","8.93","74","74-E","74-E","","Rt 30","50.0","Feet","W","41.87125500","-72.40757500","10","Pedalcycle/Pedalcyclist","88","Not Applicable","2","Shoulder","1","Clear","88","Not Applicable","4","Dark-Lighted","1","Dry","0","None","88","Not Applicable","88","Not Applicable","0","None","88","Not Applicable","88","Not Applicable","1","Non-Junction","1","Not at Intersection","1","No","1","No","88","Not Applicable","88","Not Applicable","88","Not Applicable","88","Not Applicable","false","1","Public Road","1","Trafficway, On Road","CTCSP0000","State Police","1278","2020-08-23 15:13:52.0","C","Closed","2020-08-23 15:15:26.0","","D","HARTFORD","1","1","1","2 LANE CONTIGUOUS (WIDTH UNDER 36')","2700","4","MINOR ARTERIAL - NEW HPMS","2","Urban"
"717470","1","Complete","717470","717470","41.95406500","-72.30205000","3235872","Stafford","134","134","Stafford","2020-08-28","2020","8","August","28","6","Friday","09:13:00","9","2000374448","A","Injury of any type (Serious, Minor, Possible)","B","Suspected Minor Injury (B)","1","1","0","3","State","19.36","190","190-E","190-E","WILLINGTON AV","","","","E","41.95406500","-72.30205000","9","Pedestrian","88","Not Applicable","1","On Roadway","1","Clear","88","Not Applicable","1","Daylight","1","Dry","0","None","88","Not Applicable","88","Not Applicable","0","None","88","Not Applicable","88","Not Applicable","3","Intersection-Related","3","T-Intersection","1","No","1","No","88","Not Applicable","88","Not Applicable","88","Not Applicable","88","Not Applicable","false","1","Public Road","1","Trafficway, On Road","CTCSP0000","State Police","CC82","2020-09-03 18:02:27.0","C","Closed","2020-09-03 18:04:16.0","","U","STAFFORD","","2","1","2 LANE CONTIGUOUS (WIDTH UNDER 36')","9200","4","MINOR ARTERIAL - NEW HPMS","2","Urban"
"719210","1","Complete","719210","719210","41.64875600","-72.46155600","3237612","Marlborough","79","79","Marlborough","2020-09-03","2020","9","September","3","5","Thursday","12:41:00","12","2000383966","A","Injury of any type (Serious, Minor, Possible)","B","Suspected Minor Injury (B)","1","1","0","4","Local","1.19","0029","JONES HOLLOW RD","JONES HOLLOW RD","","Avalon Dr","503.0","Feet","S","41.64875600","-72.46155600","10","Pedalcycle/Pedalcyclist","88","Not Applicable","1","On Roadway","1","Clear","88","Not Applicable","1","Daylight","1","Dry","0","None","88","Not Applicable","88","Not Applicable","0","None","88","Not Applicable","88","Not Applicable","11","Through Roadway","1","Not at Intersection","1","No","1","No","88","Not Applicable","88","Not Applicable","88","Not Applicable","88","Not Applicable","false","1","Public Road","1","Trafficway, On Road","CTCSP0000","State Police","KC20    ","2020-09-10 14:31:57.0","O","Open","2020-09-10 14:40:41.0","","","","","","","","","","","",""
"722020","1","Complete","722020","722020","41.95532600","-72.30446400","3240421","Stafford","134","134","Stafford","2020-09-09","2020","9","September","9","4","Wednesday","17:29:00","17","2000393697","A","Injury of any type (Serious, Minor, Possible)","B","Suspected Minor Injury (B)","1","1","1","4","Local","0.46","0109","PROSPECT ST","PROSPECT ST","HIGH ST","","","","","41.95532600","-72.30446400","10","Pedalcycle/Pedalcyclist","88","Not Applicable","1","On Roadway","1","Clear","88","Not Applicable","1","Daylight","1","Dry","0","None","88","Not Applicable","88","Not Applicable","0","None","88","Not Applicable","88","Not Applicable","2","Intersection","3","T-Intersection","1","No","1","No","88","Not Applicable","88","Not Applicable","88","Not Applicable","88","Not Applicable","false","1","Public Road","1","Trafficway, On Road","CTCSP0000","State Police","CC99","2020-09-15 19:36:14.0","C","Closed","2020-09-15 19:38:45.0","","","","","","","","","","","",""
"723930","1","Complete","723930","723930","41.78849500","-72.34400300","3242331","Coventry","32","32","Coventry","2020-09-11","2020","9","September","11","6","Friday","20:32:00","20","20-3843","A","Injury of any type (Serious, Minor, Possible)","A","Suspected Serious Injury (A)","1","1","1","3","State","8.52","31","31-E","31-E","","Fern Rd (WFH)","1.0","TenthsofMile","N","41.78849500","-72.34400300","14","Motor Vehicle in Operation","99","Unknown","1","On Roadway","1","Clear","88","Not Applicable","5","Dark-Not Lighted","1","Dry","0","None","88","Not Applicable","88","Not Applicable","0","None","88","Not Applicable","88","Not Applicable","1","Non-Junction","1","Not at Intersection","1","No","1","No","88","Not Applicable","88","Not Applicable","88","Not Applicable","88","Not Applicable","false","1","Public Road","1","Trafficway, On Road","CT0003200","Coventry PD","2186","2020-09-23 22:38:07.0","O","Open","2020-09-23 22:27:24.0","","Q","WILLIMANTIC","1","1","1","2 LANE CONTIGUOUS (WIDTH UNDER 36')","8300","5","MAJOR COLLECTOR - NEW HPMS","2","Urban"
"724416","1","Complete","724416","724416","41.71635600","-72.20327900","3242817","Windham","163","163","Windham","2020-09-24","2020","9","September","24","5","Thursday","07:09:00","7","2000014482","A","Injury of any type (Serious, Minor, Possible)","C","Possible Injury (C)","1","1","0","4","Local","0.00","0089","HOPE ST","HOPE ST","","Moulton Ct","77.0","Feet","E","41.71635600","-72.20327900","9","Pedestrian","88","Not Applicable","1","On Roadway","1","Clear","99","Unknown","1","Daylight","1","Dry","0","None","88","Not Applicable","88","Not Applicable","0","None","88","Not Applicable","88","Not Applicable","11","Through Roadway","1","Not at Intersection","1","No","1","No","88","Not Applicable","88","Not Applicable","88","Not Applicable","88","Not Applicable","false","1","Public Road","1","Trafficway, On Road","CT0016300","Willimantic PD","343","2020-09-25 11:39:05.0","C","Closed","2020-09-25 11:54:18.0","","","","","","","","","","","",""
"729803","1","Complete","729803","729803","41.59576700","-71.97746600","3248204","Griswold","58","58","Griswold","2020-10-06","2020","10","October","6","3","Tuesday","15:03:00","15","2000432663","A","Injury of any type (Serious, Minor, Possible)","B","Suspected Minor Injury (B)","1","1","0","3","State","6.84","138","138-E","138-E","","Rt 164","335.0","Feet","W","41.59576700","-71.97746600","10","Pedalcycle/Pedalcyclist","88","Not Applicable","2","Shoulder","4","Rain","88","Not Applicable","1","Daylight","2","Wet","0","None","88","Not Applicable","88","Not Applicable","0","None","88","Not Applicable","88","Not Applicable","2","Intersection","3","T-Intersection","1","No","1","No","88","Not Applicable","88","Not Applicable","88","Not Applicable","88","Not Applicable","false","1","Public Road","1","Trafficway, On Road","CTCSP0000","State Police","0402","2020-10-09 13:14:03.0","C","Closed","2020-10-09 13:23:34.0","","V","JEWETT CITY","","2","1","2 LANE CONTIGUOUS (WIDTH UNDER 36')","4400","5","MAJOR COLLECTOR - NEW HPMS","2","Urban"
