https://www.ctcrash.uconn.edu/QueryTool2.action?qid=165957
"CrashId","Fatal Case Status","Fatal Case Status Text Format","CrashId","CrashId","Latitude","Longitude","DOT Case Number","Town Name","Town Number","Town Number","Town Number Text Format","Date Of Crash","Year","Month","Month Text Format","Day","Day of the Week","Day of the Week Text Format","Time of Crash","Hour of the Day","Case Identifier","Crash Severity","Crash Severity Text Format","Most Severe Injury","Most Severe Injury Text Format","Number Of Motor Vehicles","Number Of Non-Motorist","Number Of Witnesses","Route Class","Route Class Text Format","Milemarker","Road Number","Road Description","Roadway Name","Intersecting Roadway Name","Landmark Description","Distance From Nearest Landmark","Unit Of Measure From Nearest Landmark","Direction From Nearest Landmark","Latitude","Longitude","First Harmful Event","First Harmful Event Text Format","Manner of Crash / Collision Impact","Manner of Crash / Collision Impact Text Format","Location of First Harmful Event","Location of First Harmful Event Text Format","Weather Condition","Weather Condition Text Format","Weather 2","Weather 2 Text Format","Light Condition","Light Condition Text Format","Road Surface Condition","Road Surface Condition Text Format","Contributing Circumstances, Environment","Contributing Circumstances, Environment Text Format","Environment 2","Environment 2 Text Format","Environment 3","Environment 3 Text Format","Contributing Circumstances, Road","Contributing Circumstances, Road Text Format","Road 2","Road 2 Text Format","Road 3","Road 3 Text Format","Crash Specific Location","Crash Specific Location Text Format","Type of Intersection","Type of Intersection Text Format","School Bus Related","School Bus Related Text Format","Work Zone Related","Work Zone Related Text Format","Location Of Crash Relative To Work Zone","Location Of Crash Relative To Work Zone Text Format","Type of Work Zone","Type of Work Zone Text Format","Worker Presence","Worker Presence Text Format","Law Enforcement Presence","Law Enforcement Presence Text Format","Were Vehicles Moved Prior To Police Arrival","Trafficway Ownership","Trafficway Ownership Text Format","Trafficway Class","Trafficway Class Text Format","Police Agency","Police Agency Text Format","Badge Number","Approval Date","Police Case Status","Police Case Status Text Format","Crash Report Submission Date","Related Case Identifiers","Urban Area","Urban Area Text Format","No. of Through Lanes (Reverse Dir.)","No. of Through Lanes (Log Dir.)","Highway Type (FHWA)","Highway Type (FHWA) Text Format","Average Daily Traffic","Functional Classification","Functional Classification Text Format","Rural or Urban","Rural or Urban Text Format"
"456525","1","Complete","456525","456525","41.31464100","-72.95905300","2974994","New Haven","93","93","New Haven","2018-09-11","2018","9","September","11","3","Tuesday","17:13:00","17","18042583","A","Injury of any type (Serious, Minor, Possible)","A","Suspected Serious Injury (A)","1","1","3","4","Local","3.61","97","CHAPEL ST","CHAPEL ST","YALE AV","","","","","41.31464100","-72.95905300","14","Motor Vehicle in Operation","3","Angle","1","On Roadway","1","Clear","88","Not Applicable","1","Daylight","1","Dry","0","None","88","Not Applicable","88","Not Applicable","0","None","88","Not Applicable","88","Not Applicable","2","Intersection","2","Four-Way Intersection","1","No","1","No","88","Not Applicable","88","Not Applicable","88","Not Applicable","88","Not Applicable","true","1","Public Road","1","Trafficway, On Road","CT0009300","New Haven PD","74","2018-09-12 16:47:33.0","C","Closed","2018-09-13 04:00:55.0","","G","NEW HAVEN","","2","","","3200","5","MAJOR COLLECTOR - NEW HPMS","2","Urban"
"459180","1","Complete","459180","459180","41.31038800","-72.93019300","2977648","New Haven","93","93","New Haven","2018-09-22","2018","9","September","22","7","Saturday","15:52:00","15","18044289","A","Injury of any type (Serious, Minor, Possible)","A","Suspected Serious Injury (A)","2","1","0","4","Local","0.61","766","YORK ST","YORK ST","","ELM STREET","115.0","Feet","S","41.31038800","-72.93019300","14","Motor Vehicle in Operation","4","Sideswipe, same direction","1","On Roadway","1","Clear","88","Not Applicable","1","Daylight","1","Dry","0","None","0","None","0","None","0","None","0","None","0","None","1","Non-Junction","1","Not at Intersection","1","No","1","No","88","Not Applicable","88","Not Applicable","88","Not Applicable","88","Not Applicable","false","1","Public Road","1","Trafficway, On Road","CT0009300","New Haven PD","274","2018-09-23 08:27:38.0","C","Closed","2018-09-24 04:01:44.0","","G","NEW HAVEN","","2","","","6700","4","MINOR ARTERIAL - NEW HPMS","2","Urban"
"460391","1","Complete","460391","460391","41.28582900","-72.88781300","2978859","New Haven","93","93","New Haven","2018-09-25","2018","9","September","25","3","Tuesday","06:39:00","6","18044626","A","Injury of any type (Serious, Minor, Possible)","A","Suspected Serious Injury (A)","1","1","1","4","Local","0.33","388","MAIN ST NO 2","MAIN ST NO 2","TERRACE ST","","","","","41.28582900","-72.88781300","9","Pedestrian","88","Not Applicable","1","On Roadway","4","Rain","88","Not Applicable","1","Daylight","2","Wet","1","Weather Conditions","88","Not Applicable","88","Not Applicable","0","None","88","Not Applicable","88","Not Applicable","2","Intersection","3","T-Intersection","1","No","1","No","88","Not Applicable","88","Not Applicable","88","Not Applicable","88","Not Applicable","false","1","Public Road","1","Trafficway, On Road","CT0009300","New Haven PD","263","2018-09-26 15:15:16.0","C","Closed","2018-09-27 04:00:43.0","18-044626","G","NEW HAVEN","","2","","","10700","4","MINOR ARTERIAL - NEW HPMS","2","Urban"
"460680","1","Complete","460680","460680","41.32269000","-72.93457700","2979148","New Haven","93","93","New Haven","2018-08-21","2018","8","August","21","3","Tuesday","16:50:00","16","18039059","A","Injury of any type (Serious, Minor, Possible)","A","Suspected Serious Injury (A)","1","1","0","4","Local","0.02","552","SHELTON AV","SHELTON AV","MUNSON ST","","","","","41.32269000","-72.93457700","10","Pedalcycle/Pedalcyclist","97","Other","1","On Roadway","1","Clear","88","Not Applicable","1","Daylight","1","Dry","0","None","0","None","0","None","0","None","88","Not Applicable","88","Not Applicable","2","Intersection","2","Four-Way Intersection","1","No","1","No","88","Not Applicable","88","Not Applicable","88","Not Applicable","88","Not Applicable","true","1","Public Road","1","Trafficway, On Road","CT0009300","New Haven PD","441","2018-08-22 03:29:58.0","C","Closed","2018-09-28 04:02:07.0","","G","NEW HAVEN","","2","","","6800","5","MAJOR COLLECTOR - NEW HPMS","2","Urban"
"461082","1","Complete","461082","461082","41.31931000","-72.94072600","2979550","New Haven","93","93","New Haven","2018-09-28","2018","9","September","28","6","Friday","02:48:00","2","18045075","A","Injury of any type (Serious, Minor, Possible)","A","Suspected Serious Injury (A)","2","1","0","4","Local","0.97","556","SHERMAN AV","SHERMAN AV","","GOFFE ST","250.0","Feet","S","41.31931000","-72.94072600","14","Motor Vehicle in Operation","4","Sideswipe, same direction","1","On Roadway","2","Cloudy","88","Not Applicable","4","Dark-Lighted","2","Wet","0","None","88","Not Applicable","88","Not Applicable","0","None","88","Not Applicable","88","Not Applicable","1","Non-Junction","1","Not at Intersection","1","No","1","No","88","Not Applicable","88","Not Applicable","88","Not Applicable","88","Not Applicable","true","1","Public Road","1","Trafficway, On Road","CT0009300","New Haven PD","116","2018-09-29 06:27:05.0","C","Closed","2018-10-01 04:00:37.0","","G","NEW HAVEN","","4","","","11500","4","MINOR ARTERIAL - NEW HPMS","2","Urban"
"464110","1","Complete","464110","464110","41.30675100","-72.94663300","2982577","New Haven","93","93","New Haven","2018-09-08","2018","9","September","8","7","Saturday","16:20:00","16","18042234","A","Injury of any type (Serious, Minor, Possible)","A","Suspected Serious Injury (A)","1","1","5","4","Local","1.24","809","REV DR MLK JR BLVD","REV DR MLK JR BLVD","","SHERMAN AV","10.0","Feet","W","41.30675100","-72.94663300","10","Pedalcycle/Pedalcyclist","4","Sideswipe, same direction","1","On Roadway","1","Clear","88","Not Applicable","1","Daylight","1","Dry","0","None","88","Not Applicable","88","Not Applicable","0","None","88","Not Applicable","88","Not Applicable","1","Non-Junction","1","Not at Intersection","1","No","1","No","88","Not Applicable","88","Not Applicable","88","Not Applicable","88","Not Applicable","false","1","Public Road","1","Trafficway, On Road","CT0009300","New Haven PD","175","2018-10-04 18:13:26.0","C","Closed","2018-10-08 04:01:36.0","","G","NEW HAVEN","","2","","","13700","3","PRINCIPAL ARTERIAL - OTHER - NEW HPMS","2","Urban"
"469219","1","Complete","469219","469219","41.34312800","-72.93471100","2987684","Hamden","62","62","Hamden","2018-10-15","2018","10","October","15","2","Monday","17:19:00","17","1800056218","A","Injury of any type (Serious, Minor, Possible)","A","Suspected Serious Injury (A)","1","1","2","3","State","5.34","10","10-N","10-N","SECOND ST","","","","","41.34312800","-72.93471100","10","Pedalcycle/Pedalcyclist","88","Not Applicable","1","On Roadway","4","Rain","88","Not Applicable","1","Daylight","2","Wet","0","None","88","Not Applicable","88","Not Applicable","0","None","88","Not Applicable","88","Not Applicable","11","Through Roadway","1","Not at Intersection","1","No","1","No","88","Not Applicable","88","Not Applicable","88","Not Applicable","88","Not Applicable","false","1","Public Road","1","Trafficway, On Road","CT0006200","Hamden PD","0056","2018-10-23 07:43:47.0","C","Closed","2018-10-23 07:51:45.0","","G","NEW HAVEN","2","2","3","3 OR MORE LANES CONTIGUOUS (WIDTH 30' OR MORE)","24100","3","PRINCIPAL ARTERIAL - OTHER - NEW HPMS","2","Urban"
"469351","1","Complete","469351","469351","41.35345300","-72.90275700","2987816","Hamden","62","62","Hamden","2018-10-17","2018","10","October","17","4","Wednesday","13:00:00","13","1800056583","A","Injury of any type (Serious, Minor, Possible)","A","Suspected Serious Injury (A)","1","1","2","4","Local","1.29","452","RIDGE RD","RIDGE RD","WAITE ST","","","","","41.35345300","-72.90275700","10","Pedalcycle/Pedalcyclist","88","Not Applicable","1","On Roadway","1","Clear","88","Not Applicable","1","Daylight","1","Dry","0","None","88","Not Applicable","88","Not Applicable","0","None","88","Not Applicable","88","Not Applicable","2","Intersection","2","Four-Way Intersection","1","No","1","No","88","Not Applicable","88","Not Applicable","88","Not Applicable","88","Not Applicable","false","1","Public Road","1","Trafficway, On Road","CT0006200","Hamden PD","0064","2018-10-23 14:10:11.0","C","Closed","2018-10-23 14:52:33.0","","G","NEW HAVEN","","2","","","5200","4","MINOR ARTERIAL - NEW HPMS","2","Urban"
"471163","1","Complete","471163","471163","41.33878800","-72.97669500","2989628","New Haven","93","93","New Haven","2018-10-24","2018","10","October","24","4","Wednesday","17:03:00","17","18049103","A","Injury of any type (Serious, Minor, Possible)","A","Suspected Serious Injury (A)","1","1","0","3","State","0.31","69","69-N","69-N","POND LILY AV","","","","","41.33878800","-72.97669500","9","Pedestrian","88","Not Applicable","1","On Roadway","1","Clear","88","Not Applicable","1","Daylight","1","Dry","99","Unknown","88","Not Applicable","88","Not Applicable","99","Unknown","88","Not Applicable","88","Not Applicable","2","Intersection","3","T-Intersection","1","No","1","No","88","Not Applicable","88","Not Applicable","88","Not Applicable","88","Not Applicable","true","1","Public Road","1","Trafficway, On Road","CT0009300","New Haven PD","402","2018-10-24 23:01:40.0","O","Open","2018-10-30 04:02:05.0","","G","NEW HAVEN","1","2","3","3 OR MORE LANES CONTIGUOUS (WIDTH 30' OR MORE)","17300","3","PRINCIPAL ARTERIAL - OTHER - NEW HPMS","2","Urban"
"471762","1","Complete","471762","471762","41.31618800","-72.96198600","2990227","New Haven","93","93","New Haven","2018-09-26","2018","9","September","26","4","Wednesday","19:42:00","19","18045793","A","Injury of any type (Serious, Minor, Possible)","A","Suspected Serious Injury (A)","1","1","0","4","Local","0.06","650","WEST ROCK AV NO 1","WEST ROCK AV NO 1","WESTWOOD RD","","","","","41.31618800","-72.96198600","14","Motor Vehicle in Operation","99","Unknown","99","Unknown","99","Unknown","88","Not Applicable","3","Dusk","99","Unknown","0","None","88","Not Applicable","88","Not Applicable","0","None","88","Not Applicable","88","Not Applicable","2","Intersection","2","Four-Way Intersection","1","No","1","No","88","Not Applicable","88","Not Applicable","88","Not Applicable","88","Not Applicable","false","1","Public Road","1","Trafficway, On Road","CT0009300","New Haven PD","108","2018-10-02 20:51:54.0","O","Open","2018-10-31 04:02:07.0","","G","NEW HAVEN","","2","","","","7","LOCAL - NEW HPMS","2","Urban"
"473556","1","Complete","473556","473556","41.27828000","-72.94112100","918236","West Haven","156","156","West Haven","2018-10-28","2018","10","October","28","1","Sunday","21:21:00","21","1800071695","K","Fatal (Kill)","K","Fatal Injury (K)","1","1","3","4","Local","1.07","155","FIRST AV","FIRST AV","","CENTER ST","265.0","Feet","N","41.27828000","-72.94112100","33","Utility Pole/Light Support","88","Not Applicable","4","Roadside","1","Clear","88","Not Applicable","4","Dark-Lighted","1","Dry","0","None","88","Not Applicable","88","Not Applicable","0","None","88","Not Applicable","88","Not Applicable","1","Non-Junction","1","Not at Intersection","1","No","1","No","88","Not Applicable","88","Not Applicable","88","Not Applicable","88","Not Applicable","false","1","Public Road","1","Trafficway, On Road","CT0015600","West Haven PD","164","2018-11-05 13:48:16.0","C","Closed","2018-11-05 14:03:47.0","","G","NEW HAVEN","","2","","","6300","5","MAJOR COLLECTOR - NEW HPMS","2","Urban"
"476193","1","Complete","476193","476193","41.27600300","-72.95149200","918249","West Haven","156","156","West Haven","2018-11-09","2018","11","November","9","6","Friday","23:11:00","23","1800074377","K","Fatal (Kill)","K","Fatal Injury (K)","1","1","1","4","Local","0.54","139","ELM ST","ELM ST","","Ward Place","100.0","Feet","W","41.27600300","-72.95149200","9","Pedestrian","88","Not Applicable","1","On Roadway","4","Rain","88","Not Applicable","4","Dark-Lighted","2","Wet","1","Weather Conditions","88","Not Applicable","88","Not Applicable","5","Road Surface Condition (wet, icy, snow, slush, etc.)","88","Not Applicable","88","Not Applicable","1","Non-Junction","1","Not at Intersection","1","No","1","No","88","Not Applicable","88","Not Applicable","88","Not Applicable","88","Not Applicable","false","1","Public Road","1","Trafficway, On Road","CT0015600","West Haven PD","160","2018-11-13 11:44:43.0","O","Open","2018-11-13 12:21:25.0","","G","NEW HAVEN","","4","","","9300","4","MINOR ARTERIAL - NEW HPMS","2","Urban"
"482986","1","Complete","482986","482986","41.31313636","-72.93228443","3001447","New Haven","93","93","New Haven","2018-11-21","2018","11","November","21","4","Wednesday","17:01:00","17","18053108","A","Injury of any type (Serious, Minor, Possible)","A","Suspected Serious Injury (A)","1","1","2","4","Local","0.01","152","DIXWELL AV","DIXWELL AV","","LAKE PL","170.0","Feet","S","41.31313636","-72.93228443","9","Pedestrian","88","Not Applicable","1","On Roadway","1","Clear","88","Not Applicable","4","Dark-Lighted","1","Dry","0","None","88","Not Applicable","88","Not Applicable","0","None","88","Not Applicable","88","Not Applicable","1","Non-Junction","1","Not at Intersection","1","No","1","No","88","Not Applicable","88","Not Applicable","88","Not Applicable","88","Not Applicable","false","1","Public Road","1","Trafficway, On Road","CT0009300","New Haven PD","441","2018-11-21 20:57:22.0","C","Closed","2018-11-22 04:00:59.0","","G","NEW HAVEN","","2","","","5900","3","PRINCIPAL ARTERIAL - OTHER - NEW HPMS","2","Urban"
"482989","1","Complete","482989","482989","41.29869100","-72.93445600","3001450","New Haven","93","93","New Haven","2018-11-21","2018","11","November","21","4","Wednesday","18:21:00","18","18053121","A","Injury of any type (Serious, Minor, Possible)","A","Suspected Serious Injury (A)","1","1","1","4","Local","0.55","308","HOWARD AV","HOWARD AV","MINOR ST","","","","","41.29869100","-72.93445600","9","Pedestrian","88","Not Applicable","1","On Roadway","1","Clear","88","Not Applicable","4","Dark-Lighted","1","Dry","0","None","88","Not Applicable","88","Not Applicable","0","None","88","Not Applicable","88","Not Applicable","2","Intersection","5","L-Intersection","1","No","1","No","88","Not Applicable","88","Not Applicable","88","Not Applicable","88","Not Applicable","false","1","Public Road","1","Trafficway, On Road","CT0009300","New Haven PD","158","2018-11-21 23:31:26.0","C","Closed","2018-11-22 04:01:03.0","","G","NEW HAVEN","","4","","","7500","4","MINOR ARTERIAL - NEW HPMS","2","Urban"
"485300","1","Complete","485300","485300","41.30552900","-72.95271600","3003761","New Haven","93","93","New Haven","2018-11-27","2018","11","November","27","3","Tuesday","22:14:00","22","18053804","A","Injury of any type (Serious, Minor, Possible)","A","Suspected Serious Injury (A)","1","1","2","3","State","1.87","10","10-N","10-N","LEGION AV-RT 34","","","","","41.30552900","-72.95271600","9","Pedestrian","88","Not Applicable","1","On Roadway","1","Clear","88","Not Applicable","4","Dark-Lighted","1","Dry","0","None","88","Not Applicable","88","Not Applicable","0","None","88","Not Applicable","88","Not Applicable","2","Intersection","3","T-Intersection","1","No","1","No","88","Not Applicable","88","Not Applicable","88","Not Applicable","88","Not Applicable","false","1","Public Road","1","Trafficway, On Road","CT0009300","New Haven PD","261","2018-11-28 00:27:00.0","C","Closed","2018-11-29 04:00:27.0","","G","NEW HAVEN","2","2","3","3 OR MORE LANES CONTIGUOUS (WIDTH 30' OR MORE)","21600","3","PRINCIPAL ARTERIAL - OTHER - NEW HPMS","2","Urban"
"485812","1","Complete","485812","485812","41.38367900","-72.90384200","918147","Hamden","62","62","Hamden","2018-07-20","2018","7","July","20","6","Friday","18:48:00","18","1800039885","K","Fatal (Kill)","K","Fatal Injury (K)","1","1","2","3","State","8.70","10","10-N","10-N","OLD DIXWELL AV","","","","","41.38367900","-72.90384200","9","Pedestrian","88","Not Applicable","1","On Roadway","1","Clear","88","Not Applicable","1","Daylight","1","Dry","0","None","88","Not Applicable","88","Not Applicable","0","None","88","Not Applicable","88","Not Applicable","3","Intersection-Related","4","Y-Intersection","1","No","1","No","88","Not Applicable","88","Not Applicable","88","Not Applicable","88","Not Applicable","true","1","Public Road","1","Trafficway, On Road","CT0006200","Hamden PD","0062","2018-11-30 07:45:59.0","O","Open","2018-11-30 08:03:33.0","","G","NEW HAVEN","","4","3","3 OR MORE LANES CONTIGUOUS (WIDTH 30' OR MORE)","17000","3","PRINCIPAL ARTERIAL - OTHER - NEW HPMS","2","Urban"
"486823","1","Complete","486823","486823","41.33262300","-72.94936600","3005284","New Haven","93","93","New Haven","2018-12-03","2018","12","December","3","2","Monday","17:33:00","17","18054523","A","Injury of any type (Serious, Minor, Possible)","A","Suspected Serious Injury (A)","1","1","0","3","State","4.11","10","10-S","10-S","","WINTERGREEN AVE","40.0","Feet","S","41.33262300","-72.94936600","9","Pedestrian","88","Not Applicable","1","On Roadway","1","Clear","88","Not Applicable","4","Dark-Lighted","1","Dry","0","None","88","Not Applicable","88","Not Applicable","0","None","88","Not Applicable","88","Not Applicable","97","Other","1","Not at Intersection","1","No","1","No","88","Not Applicable","88","Not Applicable","88","Not Applicable","88","Not Applicable","false","1","Public Road","1","Trafficway, On Road","CT0009300","New Haven PD","108","2018-12-03 20:11:41.0","C","Closed","2018-12-04 04:01:37.0","","G","NEW HAVEN","2","2","4","3-4 LANES DIVIDED (WIDTH 36'-71')","13600","4","MINOR ARTERIAL - NEW HPMS","2","Urban"
"499290","1","Complete","499290","499290","41.30696900","-72.93725900","3017746","New Haven","93","93","New Haven","2018-12-14","2018","12","December","14","6","Friday","19:25:00","19","18056016","A","Injury of any type (Serious, Minor, Possible)","A","Suspected Serious Injury (A)","1","1","0","4","Local","0.74","809","REV DR MLK JR BLVD","REV DR MLK JR BLVD","HOWE ST","","","","","41.30696900","-72.93725900","9","Pedestrian","88","Not Applicable","1","On Roadway","2","Cloudy","88","Not Applicable","4","Dark-Lighted","2","Wet","1","Weather Conditions","88","Not Applicable","88","Not Applicable","0","None","88","Not Applicable","88","Not Applicable","2","Intersection","2","Four-Way Intersection","1","No","1","No","88","Not Applicable","88","Not Applicable","88","Not Applicable","88","Not Applicable","false","1","Public Road","1","Trafficway, On Road","CT0009300","New Haven PD","261","2018-12-14 22:19:13.0","O","Open","2019-01-03 15:44:49.0","","G","NEW HAVEN","","2","","","13500","3","PRINCIPAL ARTERIAL - OTHER - NEW HPMS","2","Urban"
"499347","1","Complete","499347","499347","41.31937500","-72.93400500","3017803","New Haven","93","93","New Haven","2018-12-18","2018","12","December","18","3","Tuesday","07:34:00","7","18056405","A","Injury of any type (Serious, Minor, Possible)","A","Suspected Serious Injury (A)","1","1","1","4","Local","0.44","152","DIXWELL AV","DIXWELL AV","CHARLES ST","","","","","41.31937500","-72.93400500","9","Pedestrian","88","Not Applicable","1","On Roadway","1","Clear","1","Clear","1","Daylight","1","Dry","0","None","88","Not Applicable","88","Not Applicable","97","Other","88","Not Applicable","88","Not Applicable","2","Intersection","3","T-Intersection","1","No","1","No","88","Not Applicable","88","Not Applicable","88","Not Applicable","88","Not Applicable","false","1","Public Road","1","Trafficway, On Road","CT0009300","New Haven PD","183","2018-12-18 15:21:52.0","C","Closed","2019-01-03 15:45:35.0","","G","NEW HAVEN","","2","","","5900","3","PRINCIPAL ARTERIAL - OTHER - NEW HPMS","2","Urban"
"500030","1","Complete","500030","500030","41.32174500","-72.87628600","919004","New Haven","93","93","New Haven","2019-01-05","2019","1","January","5","7","Saturday","19:19:00","19","19000659","K","Fatal (Kill)","K","Fatal Injury (K)","1","1","1","3","State","0.31","80","80-E","80-E","","QUINNIPIAC AVE","500.0","Feet","W","41.32174500","-72.87628600","9","Pedestrian","88","Not Applicable","1","On Roadway","4","Rain","88","Not Applicable","4","Dark-Lighted","2","Wet","0","None","88","Not Applicable","88","Not Applicable","0","None","88","Not Applicable","88","Not Applicable","1","Non-Junction","1","Not at Intersection","1","No","1","No","88","Not Applicable","88","Not Applicable","88","Not Applicable","88","Not Applicable","false","1","Public Road","1","Trafficway, On Road","CT0009300","New Haven PD","416","2019-01-06 00:49:41.0","O","Open","2019-01-07 04:02:27.0","","G","NEW HAVEN","","4","3","3 OR MORE LANES CONTIGUOUS (WIDTH 30' OR MORE)","37000","3","PRINCIPAL ARTERIAL - OTHER - NEW HPMS","2","Urban"
"503202","1","Complete","503202","503202","41.33791100","-72.93514300","918130","Hamden","62","62","Hamden","2018-07-01","2018","7","July","1","1","Sunday","01:53:00","1","1800036104","K","Fatal (Kill)","K","Fatal Injury (K)","3","1","1","4","Local","0.18","142","DIXWELL AV NO 1","DIXWELL AV NO 1","","Morse Street","107.0","Feet","S","41.33791100","-72.93514300","9","Pedestrian","88","Not Applicable","1","On Roadway","1","Clear","88","Not Applicable","4","Dark-Lighted","1","Dry","0","None","88","Not Applicable","88","Not Applicable","0","None","88","Not Applicable","88","Not Applicable","1","Non-Junction","1","Not at Intersection","1","No","1","No","88","Not Applicable","88","Not Applicable","88","Not Applicable","88","Not Applicable","false","1","Public Road","1","Trafficway, On Road","CT0006200","Hamden PD","0064","2019-01-16 13:56:28.0","O","Open","2019-01-16 14:55:24.0","","G","NEW HAVEN","","3","","","15600","3","PRINCIPAL ARTERIAL - OTHER - NEW HPMS","2","Urban"
"503709","1","Complete","503709","503709","41.37562900","-72.90846700","918091","Hamden","62","62","Hamden","2018-05-18","2018","5","May","18","6","Friday","23:31:00","23","1800237440","K","Fatal (Kill)","K","Fatal Injury (K)","1","1","0","3","State","51.22","15","15-S","15-S","","Exit 61","3.0","TenthsofMile","S","41.37562900","-72.90846700","9","Pedestrian","88","Not Applicable","1","On Roadway","1","Clear","88","Not Applicable","5","Dark-Not Lighted","1","Dry","0","None","88","Not Applicable","88","Not Applicable","0","None","88","Not Applicable","88","Not Applicable","1","Non-Junction","1","Not at Intersection","1","No","1","No","88","Not Applicable","88","Not Applicable","88","Not Applicable","88","Not Applicable","true","1","Public Road","1","Trafficway, On Road","CTCSP0000","State Police","0923","2019-01-18 01:14:07.0","C","Closed","2019-01-18 01:21:54.0","","G","NEW HAVEN","2","2","4","3-4 LANES DIVIDED (WIDTH 36'-71')","71800","2","PRIN ART-OTHER FREEWAYS & EXPRESSWAYS - NEW HPMS","2","Urban"
"504081","1","Complete","504081","504081","41.32432100","-72.88121500","919021","New Haven","93","93","New Haven","2019-01-18","2019","1","January","18","6","Friday","20:21:00","20","19002448","K","Fatal (Kill)","K","Fatal Injury (K)","1","1","1","3","State","0.27","17","17-N","17-N","","80-W","175.0","Feet","N","41.32432100","-72.88121500","9","Pedestrian","88","Not Applicable","1","On Roadway","1","Clear","88","Not Applicable","4","Dark-Lighted","1","Dry","0","None","88","Not Applicable","88","Not Applicable","0","None","88","Not Applicable","88","Not Applicable","1","Non-Junction","1","Not at Intersection","1","No","1","No","88","Not Applicable","88","Not Applicable","88","Not Applicable","88","Not Applicable","false","1","Public Road","1","Trafficway, On Road","CT0009300","New Haven PD","430","2019-01-19 18:13:42.0","C","Closed","2019-01-21 04:02:11.0","","","","0","1","9","one-way traffic","3500","2","PRIN ART-OTHER FREEWAYS & EXPRESSWAYS - NEW HPMS","",""
"504866","1","Complete","504866","504866","41.34662100","-72.93419000","3023320","Hamden","62","62","Hamden","2018-12-03","2018","12","December","3","2","Monday","17:40:00","17","1800065265","A","Injury of any type (Serious, Minor, Possible)","A","Suspected Serious Injury (A)","1","1","0","4","Local","1.36","99","CIRCULAR AV","CIRCULAR AV","HELEN ST","","","","","41.34662100","-72.93419000","9","Pedestrian","88","Not Applicable","1","On Roadway","1","Clear","88","Not Applicable","4","Dark-Lighted","1","Dry","0","None","88","Not Applicable","88","Not Applicable","0","None","88","Not Applicable","88","Not Applicable","3","Intersection-Related","8","Five-Point, or More","1","No","1","No","88","Not Applicable","88","Not Applicable","88","Not Applicable","88","Not Applicable","false","1","Public Road","1","Trafficway, On Road","CT0006200","Hamden PD","0084","2019-01-22 14:56:33.0","C","Closed","2019-01-22 15:24:32.0","","G","NEW HAVEN","","2","","","7100","4","MINOR ARTERIAL - NEW HPMS","2","Urban"
"512102","1","Complete","512102","512102","41.30729900","-72.96973100","919020","West Haven","156","156","West Haven","2019-01-27","2019","1","January","27","1","Sunday","18:38:00","18","1900005667","K","Fatal (Kill)","K","Fatal Injury (K)","1","1","0","3","State","20.99","34","34-E","34-E","","Forest Road","150.0","Feet","W","41.30729900","-72.96973100","9","Pedestrian","88","Not Applicable","1","On Roadway","1","Clear","88","Not Applicable","4","Dark-Lighted","1","Dry","0","None","88","Not Applicable","88","Not Applicable","0","None","88","Not Applicable","88","Not Applicable","1","Non-Junction","1","Not at Intersection","1","No","1","No","88","Not Applicable","88","Not Applicable","88","Not Applicable","88","Not Applicable","true","1","Public Road","1","Trafficway, On Road","CT0015600","West Haven PD","160","2019-02-05 13:10:23.0","O","Open","2019-02-05 13:24:23.0","","G","NEW HAVEN","2","2","4","3-4 LANES DIVIDED (WIDTH 36'-71')","25700","3","PRINCIPAL ARTERIAL - OTHER - NEW HPMS","2","Urban"
"512202","1","Complete","512202","512202","41.30285900","-72.92832800","3030655","New Haven","93","93","New Haven","2019-02-04","2019","2","February","4","2","Monday","23:03:00","23","19004648","A","Injury of any type (Serious, Minor, Possible)","A","Suspected Serious Injury (A)","1","1","1","4","Local","0.29","104","CHURCH ST SOUTH NO 1","CHURCH ST SOUTH NO 1","REV DR MLK JR BLVD","","","","","41.30285900","-72.92832800","9","Pedestrian","88","Not Applicable","1","On Roadway","1","Clear","88","Not Applicable","4","Dark-Lighted","2","Wet","0","None","88","Not Applicable","88","Not Applicable","0","None","88","Not Applicable","88","Not Applicable","2","Intersection","2","Four-Way Intersection","1","No","1","No","88","Not Applicable","88","Not Applicable","88","Not Applicable","88","Not Applicable","false","1","Public Road","1","Trafficway, On Road","CT0009300","New Haven PD","84","2019-02-05 03:48:51.0","C","Closed","2019-02-06 04:01:49.0","","G","NEW HAVEN","","4","","","13300","3","PRINCIPAL ARTERIAL - OTHER - NEW HPMS","2","Urban"
"517678","1","Complete","517678","517678","41.37398800","-72.91310200","3036129","Hamden","62","62","Hamden","2019-02-20","2019","2","February","20","4","Wednesday","11:57:00","11","1900008565","A","Injury of any type (Serious, Minor, Possible)","A","Suspected Serious Injury (A)","1","1","1","","","","","","SKIFF ST","","Skiff Street","200.0","Feet","N","41.37398800","-72.91310200","11","Other Non-motorist","88","Not Applicable","8","Off Roadway,  Location Unknown","2","Cloudy","88","Not Applicable","1","Daylight","97","Other","0","None","88","Not Applicable","88","Not Applicable","0","None","88","Not Applicable","88","Not Applicable","97","Other","1","Not at Intersection","1","No","1","No","88","Not Applicable","88","Not Applicable","88","Not Applicable","88","Not Applicable","false","88","Not Applicable","3","Non-trafficway","CT0006200","Hamden PD","0027","2019-02-25 21:54:44.0","C","Closed","2019-02-25 22:15:56.0","","","","","","","","","","","",""
