https://www.ctcrash.uconn.edu/QueryTool2.action?qid=165576
"CrashId","Fatal Case Status","Fatal Case Status Text Format","CrashId","CrashId","Latitude","Longitude","DOT Case Number","Town Name","Town Number","Town Number","Town Number Text Format","Date Of Crash","Year","Month","Month Text Format","Day","Day of the Week","Day of the Week Text Format","Time of Crash","Hour of the Day","Case Identifier","Crash Severity","Crash Severity Text Format","Most Severe Injury","Most Severe Injury Text Format","Number Of Motor Vehicles","Number Of Non-Motorist","Number Of Witnesses","Route Class","Route Class Text Format","Milemarker","Road Number","Road Description","Roadway Name","Intersecting Roadway Name","Landmark Description","Distance From Nearest Landmark","Unit Of Measure From Nearest Landmark","Direction From Nearest Landmark","Latitude","Longitude","First Harmful Event","First Harmful Event Text Format","Manner of Crash / Collision Impact","Manner of Crash / Collision Impact Text Format","Location of First Harmful Event","Location of First Harmful Event Text Format","Weather Condition","Weather Condition Text Format","Weather 2","Weather 2 Text Format","Light Condition","Light Condition Text Format","Road Surface Condition","Road Surface Condition Text Format","Contributing Circumstances, Environment","Contributing Circumstances, Environment Text Format","Environment 2","Environment 2 Text Format","Environment 3","Environment 3 Text Format","Contributing Circumstances, Road","Contributing Circumstances, Road Text Format","Road 2","Road 2 Text Format","Road 3","Road 3 Text Format","Crash Specific Location","Crash Specific Location Text Format","Type of Intersection","Type of Intersection Text Format","School Bus Related","School Bus Related Text Format","Work Zone Related","Work Zone Related Text Format","Location Of Crash Relative To Work Zone","Location Of Crash Relative To Work Zone Text Format","Type of Work Zone","Type of Work Zone Text Format","Worker Presence","Worker Presence Text Format","Law Enforcement Presence","Law Enforcement Presence Text Format","Were Vehicles Moved Prior To Police Arrival","Trafficway Ownership","Trafficway Ownership Text Format","Trafficway Class","Trafficway Class Text Format","Police Agency","Police Agency Text Format","Badge Number","Approval Date","Police Case Status","Police Case Status Text Format","Crash Report Submission Date","Related Case Identifiers","Urban Area","Urban Area Text Format","No. of Through Lanes (Reverse Dir.)","No. of Through Lanes (Log Dir.)","Highway Type (FHWA)","Highway Type (FHWA) Text Format","Average Daily Traffic","Functional Classification","Functional Classification Text Format","Rural or Urban","Rural or Urban Text Format"
"476193","1","Complete","476193","476193","41.27600300","-72.95149200","918249","West Haven","156","156","West Haven","2018-11-09","2018","11","November","9","6","Friday","23:11:00","23","1800074377","K","Fatal (Kill)","K","Fatal Injury (K)","1","1","1","4","Local","0.54","139","ELM ST","ELM ST","","Ward Place","100.0","Feet","W","41.27600300","-72.95149200","9","Pedestrian","88","Not Applicable","1","On Roadway","4","Rain","88","Not Applicable","4","Dark-Lighted","2","Wet","1","Weather Conditions","88","Not Applicable","88","Not Applicable","5","Road Surface Condition (wet, icy, snow, slush, etc.)","88","Not Applicable","88","Not Applicable","1","Non-Junction","1","Not at Intersection","1","No","1","No","88","Not Applicable","88","Not Applicable","88","Not Applicable","88","Not Applicable","false","1","Public Road","1","Trafficway, On Road","CT0015600","West Haven PD","160","2018-11-13 11:44:43.0","O","Open","2018-11-13 12:21:25.0","","G","NEW HAVEN","","4","","","9300","4","MINOR ARTERIAL - NEW HPMS","2","Urban"
"485812","1","Complete","485812","485812","41.38367900","-72.90384200","918147","Hamden","62","62","Hamden","2018-07-20","2018","7","July","20","6","Friday","18:48:00","18","1800039885","K","Fatal (Kill)","K","Fatal Injury (K)","1","1","2","3","State","8.70","10","10-N","10-N","OLD DIXWELL AV","","","","","41.38367900","-72.90384200","9","Pedestrian","88","Not Applicable","1","On Roadway","1","Clear","88","Not Applicable","1","Daylight","1","Dry","0","None","88","Not Applicable","88","Not Applicable","0","None","88","Not Applicable","88","Not Applicable","3","Intersection-Related","4","Y-Intersection","1","No","1","No","88","Not Applicable","88","Not Applicable","88","Not Applicable","88","Not Applicable","true","1","Public Road","1","Trafficway, On Road","CT0006200","Hamden PD","0062","2018-11-30 07:45:59.0","O","Open","2018-11-30 08:03:33.0","","G","NEW HAVEN","","4","3","3 OR MORE LANES CONTIGUOUS (WIDTH 30' OR MORE)","17000","3","PRINCIPAL ARTERIAL - OTHER - NEW HPMS","2","Urban"
"489074","1","Complete","489074","489074","41.33823500","-72.86478200","918265","North Haven","101","101","North Haven","2018-11-28","2018","11","November","28","4","Wednesday","06:19:00","6","1800019644","K","Fatal (Kill)","K","Fatal Injury (K)","1","1","0","3","State","1.31","103","103-N","103-N","","Cindy Lane","50.0","Feet","S","41.33823500","-72.86478200","9","Pedestrian","88","Not Applicable","1","On Roadway","1","Clear","88","Not Applicable","4","Dark-Lighted","1","Dry","0","None","88","Not Applicable","88","Not Applicable","0","None","88","Not Applicable","88","Not Applicable","1","Non-Junction","1","Not at Intersection","1","No","1","No","88","Not Applicable","88","Not Applicable","88","Not Applicable","88","Not Applicable","false","1","Public Road","1","Trafficway, On Road","CT0010100","North Haven PD","527","2018-12-10 06:59:22.0","O","Open","2018-12-10 07:23:31.0","","G","NEW HAVEN","","2","1","2 LANE CONTIGUOUS (WIDTH UNDER 36')","7200","4","MINOR ARTERIAL - NEW HPMS","2","Urban"
"500030","1","Complete","500030","500030","41.32174500","-72.87628600","919004","New Haven","93","93","New Haven","2019-01-05","2019","1","January","5","7","Saturday","19:19:00","19","19000659","K","Fatal (Kill)","K","Fatal Injury (K)","1","1","1","3","State","0.31","80","80-E","80-E","","QUINNIPIAC AVE","500.0","Feet","W","41.32174500","-72.87628600","9","Pedestrian","88","Not Applicable","1","On Roadway","4","Rain","88","Not Applicable","4","Dark-Lighted","2","Wet","0","None","88","Not Applicable","88","Not Applicable","0","None","88","Not Applicable","88","Not Applicable","1","Non-Junction","1","Not at Intersection","1","No","1","No","88","Not Applicable","88","Not Applicable","88","Not Applicable","88","Not Applicable","false","1","Public Road","1","Trafficway, On Road","CT0009300","New Haven PD","416","2019-01-06 00:49:41.0","O","Open","2019-01-07 04:02:27.0","","G","NEW HAVEN","","4","3","3 OR MORE LANES CONTIGUOUS (WIDTH 30' OR MORE)","37000","3","PRINCIPAL ARTERIAL - OTHER - NEW HPMS","2","Urban"
"502682","1","Complete","502682","502682","41.25281200","-72.99999500","918157","Orange","107","107","Orange","2018-07-30","2018","7","July","30","2","Monday","02:30:00","2","1800364991","K","Fatal (Kill)","K","Fatal Injury (K)","1","1","2","1","Interstate","41.81","95","95-N","95-N","","Exit 41","2.5","TenthsofMile","N","41.25281200","-72.99999500","9","Pedestrian","88","Not Applicable","1","On Roadway","1","Clear","88","Not Applicable","5","Dark-Not Lighted","1","Dry","0","None","88","Not Applicable","88","Not Applicable","0","None","88","Not Applicable","88","Not Applicable","11","Through Roadway","1","Not at Intersection","1","No","1","No","88","Not Applicable","88","Not Applicable","88","Not Applicable","88","Not Applicable","false","1","Public Road","1","Trafficway, On Road","CTCSP0000","State Police","1442","2019-01-15 01:34:03.0","C","Closed","2019-01-15 01:43:34.0","","G","NEW HAVEN","3","3","5","6-7 LANES DIVIDED (WIDTH 72'-95')","116200","1","INTERSTATE - NEW HPMS","2","Urban"
"503202","1","Complete","503202","503202","41.33791100","-72.93514300","918130","Hamden","62","62","Hamden","2018-07-01","2018","7","July","1","1","Sunday","01:53:00","1","1800036104","K","Fatal (Kill)","K","Fatal Injury (K)","3","1","1","4","Local","0.18","142","DIXWELL AV NO 1","DIXWELL AV NO 1","","Morse Street","107.0","Feet","S","41.33791100","-72.93514300","9","Pedestrian","88","Not Applicable","1","On Roadway","1","Clear","88","Not Applicable","4","Dark-Lighted","1","Dry","0","None","88","Not Applicable","88","Not Applicable","0","None","88","Not Applicable","88","Not Applicable","1","Non-Junction","1","Not at Intersection","1","No","1","No","88","Not Applicable","88","Not Applicable","88","Not Applicable","88","Not Applicable","false","1","Public Road","1","Trafficway, On Road","CT0006200","Hamden PD","0064","2019-01-16 13:56:28.0","O","Open","2019-01-16 14:55:24.0","","G","NEW HAVEN","","3","","","15600","3","PRINCIPAL ARTERIAL - OTHER - NEW HPMS","2","Urban"
"503709","1","Complete","503709","503709","41.37562900","-72.90846700","918091","Hamden","62","62","Hamden","2018-05-18","2018","5","May","18","6","Friday","23:31:00","23","1800237440","K","Fatal (Kill)","K","Fatal Injury (K)","1","1","0","3","State","51.22","15","15-S","15-S","","Exit 61","3.0","TenthsofMile","S","41.37562900","-72.90846700","9","Pedestrian","88","Not Applicable","1","On Roadway","1","Clear","88","Not Applicable","5","Dark-Not Lighted","1","Dry","0","None","88","Not Applicable","88","Not Applicable","0","None","88","Not Applicable","88","Not Applicable","1","Non-Junction","1","Not at Intersection","1","No","1","No","88","Not Applicable","88","Not Applicable","88","Not Applicable","88","Not Applicable","true","1","Public Road","1","Trafficway, On Road","CTCSP0000","State Police","0923","2019-01-18 01:14:07.0","C","Closed","2019-01-18 01:21:54.0","","G","NEW HAVEN","2","2","4","3-4 LANES DIVIDED (WIDTH 36'-71')","71800","2","PRIN ART-OTHER FREEWAYS & EXPRESSWAYS - NEW HPMS","2","Urban"
"504081","1","Complete","504081","504081","41.32432100","-72.88121500","919021","New Haven","93","93","New Haven","2019-01-18","2019","1","January","18","6","Friday","20:21:00","20","19002448","K","Fatal (Kill)","K","Fatal Injury (K)","1","1","1","3","State","0.27","17","17-N","17-N","","80-W","175.0","Feet","N","41.32432100","-72.88121500","9","Pedestrian","88","Not Applicable","1","On Roadway","1","Clear","88","Not Applicable","4","Dark-Lighted","1","Dry","0","None","88","Not Applicable","88","Not Applicable","0","None","88","Not Applicable","88","Not Applicable","1","Non-Junction","1","Not at Intersection","1","No","1","No","88","Not Applicable","88","Not Applicable","88","Not Applicable","88","Not Applicable","false","1","Public Road","1","Trafficway, On Road","CT0009300","New Haven PD","430","2019-01-19 18:13:42.0","C","Closed","2019-01-21 04:02:11.0","","","","0","1","9","one-way traffic","3500","2","PRIN ART-OTHER FREEWAYS & EXPRESSWAYS - NEW HPMS","",""
"512102","1","Complete","512102","512102","41.30729900","-72.96973100","919020","West Haven","156","156","West Haven","2019-01-27","2019","1","January","27","1","Sunday","18:38:00","18","1900005667","K","Fatal (Kill)","K","Fatal Injury (K)","1","1","0","3","State","20.99","34","34-E","34-E","","Forest Road","150.0","Feet","W","41.30729900","-72.96973100","9","Pedestrian","88","Not Applicable","1","On Roadway","1","Clear","88","Not Applicable","4","Dark-Lighted","1","Dry","0","None","88","Not Applicable","88","Not Applicable","0","None","88","Not Applicable","88","Not Applicable","1","Non-Junction","1","Not at Intersection","1","No","1","No","88","Not Applicable","88","Not Applicable","88","Not Applicable","88","Not Applicable","true","1","Public Road","1","Trafficway, On Road","CT0015600","West Haven PD","160","2019-02-05 13:10:23.0","O","Open","2019-02-05 13:24:23.0","","G","NEW HAVEN","2","2","4","3-4 LANES DIVIDED (WIDTH 36'-71')","25700","3","PRINCIPAL ARTERIAL - OTHER - NEW HPMS","2","Urban"
"522840","1","Complete","522840","522840","41.30796000","-72.89824100","918223","New Haven","93","93","New Haven","2018-10-11","2018","10","October","11","5","Thursday","00:51:00","0","18047072","K","Fatal (Kill)","K","Fatal Injury (K)","1","1","0","4","Local","0.25","679","WOOLSEY ST","WOOLSEY ST","","BLATCHLEY AVE","275.0","Feet","E","41.30796000","-72.89824100","9","Pedestrian","88","Not Applicable","1","On Roadway","2","Cloudy","","","4","Dark-Lighted","1","Dry","0","None","","","","","0","None","","","","","1","Non-Junction","1","Not at Intersection","1","No","1","No","88","Not Applicable","88","Not Applicable","88","Not Applicable","88","Not Applicable","","1","Public Road","1","Trafficway, On Road","CT0009300","New Haven PD","195","2019-02-21 08:35:00.0","O","Open","2019-02-20 13:57:00.0","","G","NEW HAVEN","","2","","","","7","LOCAL - NEW HPMS","2","Urban"
"524826","1","Complete","524826","524826","41.55818400","-73.04887000","918288","Waterbury","151","151","Waterbury","2018-09-01","2018","9","September","1","7","Saturday","20:46:00","20","1800083770","K","Fatal (Kill)","K","Fatal Injury (K)","1","1","1","3","State","3.72","847","847-N","847-N","","Gilbert Street","100.0","Feet","S","41.55818400","-73.04887000","10","Pedalcycle/Pedalcyclist","88","Not Applicable","1","On Roadway","1","Clear","88","Not Applicable","4","Dark-Lighted","1","Dry","0","None","88","Not Applicable","88","Not Applicable","0","None","88","Not Applicable","88","Not Applicable","1","Non-Junction","1","Not at Intersection","1","No","1","No","88","Not Applicable","88","Not Applicable","88","Not Applicable","88","Not Applicable","false","1","Public Road","1","Trafficway, On Road","CT0015100","Waterbury PD","585","2019-03-19 08:22:42.0","C","Closed","2019-03-21 14:56:57.0","","K","WATERBURY","1","1","1","2 LANE CONTIGUOUS (WIDTH UNDER 36')","22000","3","PRINCIPAL ARTERIAL - OTHER - NEW HPMS","2","Urban"
"525167","1","Complete","525167","525167","41.38064800","-72.89221300","919037","North Haven","101","101","North Haven","2019-03-11","2019","3","March","11","2","Monday","17:33:00","17","1900004413","K","Fatal (Kill)","K","Fatal Injury (K)","1","1","2","4","Local","1.19","211","RIDGE RD NO 1","RIDGE RD NO 1","HICKORY HILL RD","","","","","41.38064800","-72.89221300","9","Pedestrian","88","Not Applicable","1","On Roadway","1","Clear","88","Not Applicable","1","Daylight","1","Dry","0","None","88","Not Applicable","88","Not Applicable","0","None","88","Not Applicable","88","Not Applicable","3","Intersection-Related","3","T-Intersection","1","No","1","No","88","Not Applicable","88","Not Applicable","88","Not Applicable","88","Not Applicable","false","1","Public Road","1","Trafficway, On Road","CT0010100","North Haven PD","545","2019-03-20 20:02:14.0","O","Open","2019-03-22 11:31:55.0","","G","NEW HAVEN","","2","","","4100","4","MINOR ARTERIAL - NEW HPMS","2","Urban"
"527584","1","Complete","527584","527584","41.57374900","-73.01115200","918276","Waterbury","151","151","Waterbury","2018-12-16","2018","12","December","16","1","Sunday","22:14:00","22","1800120523","K","Fatal (Kill)","K","Fatal Injury (K)","1","1","0","4","Local","0.85","589","LAKEWOOD RD","LAKEWOOD RD","","EVERITT ST","50.0","Feet","E","41.57374900","-73.01115200","9","Pedestrian","88","Not Applicable","1","On Roadway","2","Cloudy","4","Rain","4","Dark-Lighted","2","Wet","0","None","88","Not Applicable","88","Not Applicable","0","None","88","Not Applicable","88","Not Applicable","1","Non-Junction","1","Not at Intersection","1","No","1","No","88","Not Applicable","88","Not Applicable","88","Not Applicable","88","Not Applicable","false","1","Public Road","1","Trafficway, On Road","CT0015100","Waterbury PD","693","2019-03-30 00:46:19.0","C","Closed","2019-03-30 00:46:30.0","","K","WATERBURY","","3","","","20000","4","MINOR ARTERIAL - NEW HPMS","2","Urban"
"530793","1","Complete","530793","530793","41.54038500","-72.79460000","918287","Meriden","80","80","Meriden","2018-12-03","2018","12","December","3","2","Monday","14:32:00","14","18009027","K","Fatal (Kill)","K","Fatal Injury (K)","1","1","0","4","Local","99080.00","","1009948","pkg lot of #200 Pratt St","","PRATT ST","100.0","Feet","N","41.54038500","-72.79460000","8","Other Non-Collision","88","Not Applicable","7","In Parking Lane or Zone","1","Clear","88","Not Applicable","1","Daylight","1","Dry","3","Glare","2","Visual Obstruction(s)","97","Other","0","None","88","Not Applicable","88","Not Applicable","1","Non-Junction","1","Not at Intersection","1","No","1","No","88","Not Applicable","88","Not Applicable","88","Not Applicable","88","Not Applicable","false","1","Public Road","1","Trafficway, On Road","CT0008000","Meriden PD","364","2018-12-10 11:57:48.0","O","Open","2019-04-03 10:56:26.0","","","","","","","","","","","",""
"533105","1","Complete","533105","533105","41.55489200","-72.96074800","918244","Wolcott","166","166","Wolcott","2018-11-06","2018","11","November","6","3","Tuesday","17:36:00","17","18-13289","K","Fatal (Kill)","K","Fatal Injury (K)","1","1","1","3","State","2.57","844","844-E","844-E","Pvt Dr to Condo Complex","Steele Avenue ","150.0","Feet","W","41.55489200","-72.96074800","9","Pedestrian","88","Not Applicable","1","On Roadway","4","Rain","88","Not Applicable","4","Dark-Lighted","2","Wet","0","None","88","Not Applicable","88","Not Applicable","0","None","88","Not Applicable","88","Not Applicable","9","Driveway Access-Related","1","Not at Intersection","1","No","1","No","88","Not Applicable","88","Not Applicable","88","Not Applicable","88","Not Applicable","false","1","Public Road","1","Trafficway, On Road","CT0016600","Wolcott PD","228","2019-04-10 17:23:02.0","O","Open","2018-11-06 23:03:58.0","","K","WATERBURY","","2","1","2 LANE CONTIGUOUS (WIDTH UNDER 36')","12200","4","MINOR ARTERIAL - NEW HPMS","2","Urban"
"536389","1","Complete","536389","536389","41.30666129","-72.59161116","918181","Madison","76","76","Madison","2018-08-17","2018","8","August","17","6","Friday","19:28:00","19","1800007328","K","Fatal (Kill)","K","Fatal Injury (K)","1","1","0","3","State","2.86","","450-N","HORSE POND RD","","KELSEY SPRINGS DR","175.0","Feet","S","41.30666129","-72.59161116","9","Pedestrian","88","Not Applicable","1","On Roadway","1","Clear","","","1","Daylight","1","Dry","0","None","","","","","0","None","","","","","1","Non-Junction","1","Not at Intersection","1","No","1","No","88","Not Applicable","88","Not Applicable","88","Not Applicable","88","Not Applicable","","1","Public Road","1","Trafficway, On Road","CT0007600","Madison PD","710","2018-08-23 12:42:00.0","O","Open","2018-08-23 12:41:00.0","","","","","","","","","","","",""
"536880","1","Complete","536880","536880","41.31105800","-73.04377500","919046","Orange","107","107","Orange","2019-03-25","2019","3","March","25","2","Monday","15:14:00","15","19-8906","K","Fatal (Kill)","K","Fatal Injury (K)","4","1","3","3","State","16.75","34","34-W","34-W","","Baldwin Road","1.5","TenthsofMile","W","41.31105800","-73.04377500","14","Motor Vehicle in Operation","4","Sideswipe, same direction","2","Shoulder","1","Clear","88","Not Applicable","1","Daylight","1","Dry","0","None","88","Not Applicable","88","Not Applicable","0","None","88","Not Applicable","88","Not Applicable","1","Non-Junction","1","Not at Intersection","1","No","1","No","88","Not Applicable","88","Not Applicable","88","Not Applicable","88","Not Applicable","false","1","Public Road","1","Trafficway, On Road","CT0010700","Orange PD","19","2019-04-22 14:23:23.0","C","Closed","2019-04-19 20:02:18.0","","G","NEW HAVEN","2","2","4","3-4 LANES DIVIDED (WIDTH 36'-71')","35400","3","PRINCIPAL ARTERIAL - OTHER - NEW HPMS","2","Urban"
"551242","1","Complete","551242","551242","41.29640300","-72.95585200","919072","West Haven","156","156","West Haven","2019-05-23","2019","5","May","23","5","Thursday","20:29:00","20","1900032585","K","Fatal (Kill)","K","Fatal Injury (K)","1","1","0","2","USRoute","46.27","1","1-N","1-N","","Front Ave","30.0","Feet","N","41.29640300","-72.95585200","9","Pedestrian","88","Not Applicable","1","On Roadway","1","Clear","88","Not Applicable","3","Dusk","1","Dry","0","None","88","Not Applicable","88","Not Applicable","0","None","88","Not Applicable","88","Not Applicable","3","Intersection-Related","3","T-Intersection","1","No","1","No","88","Not Applicable","88","Not Applicable","88","Not Applicable","88","Not Applicable","false","1","Public Road","1","Trafficway, On Road","CT0015600","West Haven PD","162","2019-06-03 11:51:39.0","O","Open","2019-06-03 12:28:52.0","","G","NEW HAVEN","2","2","3","3 OR MORE LANES CONTIGUOUS (WIDTH 30' OR MORE)","16200","3","PRINCIPAL ARTERIAL - OTHER - NEW HPMS","2","Urban"
"561391","1","Complete","561391","561391","41.38328200","-72.90621700","919074","Hamden","62","62","Hamden","2019-05-26","2019","5","May","26","1","Sunday","12:49:00","12","1900023622","K","Fatal (Kill)","K","Fatal Injury (K)","1","1","0","3","State","8.58","10","10-N","10-N","","Evergreen Ave","440.0","Feet","N","41.38328200","-72.90621700","11","Other Non-motorist","88","Not Applicable","1","On Roadway","1","Clear","88","Not Applicable","1","Daylight","1","Dry","0","None","88","Not Applicable","88","Not Applicable","0","None","88","Not Applicable","88","Not Applicable","1","Non-Junction","1","Not at Intersection","1","No","1","No","88","Not Applicable","88","Not Applicable","88","Not Applicable","88","Not Applicable","false","1","Public Road","1","Trafficway, On Road","CT0006200","Hamden PD","0050","2019-07-03 01:34:02.0","O","Open","2019-07-03 01:43:14.0","","G","NEW HAVEN","","4","3","3 OR MORE LANES CONTIGUOUS (WIDTH 30' OR MORE)","16900","3","PRINCIPAL ARTERIAL - OTHER - NEW HPMS","2","Urban"
"573355","1","Complete","573355","573355","41.31494265","-72.89694676","919138","New Haven","93","93","New Haven","2019-08-08","2019","8","August","8","5","Thursday","19:14:00","19","19031431","K","Fatal (Kill)","K","Fatal Injury (K)","1","1","1","4","Local","0.33","213","FERRY ST","FERRY ST","","LOMBARD ST","30.0","Feet","S","41.31494265","-72.89694676","9","Pedestrian","88","Not Applicable","1","On Roadway","2","Cloudy","88","Not Applicable","1","Daylight","1","Dry","0","None","88","Not Applicable","88","Not Applicable","0","None","88","Not Applicable","88","Not Applicable","3","Intersection-Related","2","Four-Way Intersection","1","No","1","No","88","Not Applicable","88","Not Applicable","88","Not Applicable","88","Not Applicable","false","1","Public Road","1","Trafficway, On Road","CT0009300","New Haven PD","84","2019-08-08 23:48:36.0","O","Open","2019-08-09 04:01:53.0","","G","NEW HAVEN","","4","","","12200","4","MINOR ARTERIAL - NEW HPMS","2","Urban"
"573770","1","Complete","573770","573770","41.29199400","-72.94268400","919143","New Haven","93","93","New Haven","2019-08-10","2019","8","August","10","7","Saturday","23:56:00","23","19031757","K","Fatal (Kill)","K","Fatal Injury (K)","2","1","1","3","State","0.80","10","10-N","10-N","","TRUMAN ST","50.0","Feet","N","41.29199400","-72.94268400","9","Pedestrian","88","Not Applicable","1","On Roadway","1","Clear","88","Not Applicable","4","Dark-Lighted","1","Dry","0","None","88","Not Applicable","88","Not Applicable","0","None","88","Not Applicable","88","Not Applicable","1","Non-Junction","1","Not at Intersection","1","No","1","No","88","Not Applicable","88","Not Applicable","88","Not Applicable","88","Not Applicable","true","1","Public Road","1","Trafficway, On Road","CT0009300","New Haven PD","362","2019-08-11 09:44:19.0","O","Open","2019-08-12 04:01:56.0","","G","NEW HAVEN","2","2","3","3 OR MORE LANES CONTIGUOUS (WIDTH 30' OR MORE)","22200","3","PRINCIPAL ARTERIAL - OTHER - NEW HPMS","2","Urban"
"574479","1","Complete","574479","574479","41.28646600","-72.87967800","918238","East Haven","44","44","East Haven","2018-10-30","2018","10","October","30","3","Tuesday","22:28:00","22","1800522994","K","Fatal (Kill)","K","Fatal Injury (K)","3","1","2","1","Interstate","50.01","95","95-S","95-S","","exit 51","2.0","TenthsofMile","S","41.28646600","-72.87967800","9","Pedestrian","88","Not Applicable","1","On Roadway","1","Clear","88","Not Applicable","4","Dark-Lighted","1","Dry","0","None","88","Not Applicable","88","Not Applicable","0","None","88","Not Applicable","88","Not Applicable","1","Non-Junction","1","Not at Intersection","1","No","1","No","88","Not Applicable","88","Not Applicable","88","Not Applicable","88","Not Applicable","false","1","Public Road","1","Trafficway, On Road","CTCSP0000","State Police","0531","2019-08-13 08:55:00.0","C","Closed","2019-08-13 09:00:14.0","","G","NEW HAVEN","3","3","5","6-7 LANES DIVIDED (WIDTH 72'-95')","76600","1","INTERSTATE - NEW HPMS","2","Urban"
"574541","1","Complete","574541","574541","41.56205936","-73.01081798","919057","Waterbury","151","151","Waterbury","2019-04-27","2019","4","April","27","7","Saturday","20:26:00","20","1900040336","K","Fatal (Kill)","K","Fatal Injury (K)","1","1","2","4","Local","1.42","1126","WOLCOTT ST","WOLCOTT ST","PRITCHARD RD","","","","","41.56205936","-73.01081798","9","Pedestrian","88","Not Applicable","1","On Roadway","1","Clear","88","Not Applicable","3","Dusk","1","Dry","0","None","88","Not Applicable","88","Not Applicable","0","None","88","Not Applicable","88","Not Applicable","2","Intersection","3","T-Intersection","1","No","1","No","88","Not Applicable","88","Not Applicable","88","Not Applicable","88","Not Applicable","false","1","Public Road","1","Trafficway, On Road","CT0015100","Waterbury PD","531","2019-08-13 12:33:39.0","O","Open","2019-08-13 12:33:48.0","","K","WATERBURY","","4","","","23900","4","MINOR ARTERIAL - NEW HPMS","2","Urban"
"577498","1","Complete","577498","577498","41.55487207","-72.96073438","919014","Waterbury","151","151","Waterbury","2019-01-11","2019","1","January","11","6","Friday","16:27:00","16","1900003579","K","Fatal (Kill)","K","Fatal Injury (K)","1","1","0","3","State","2.57","844","844-E","844-E","","Steele Avenue","130.0","Feet","W","41.55487207","-72.96073438","9","Pedestrian","88","Not Applicable","1","On Roadway","1","Clear","88","Not Applicable","1","Daylight","1","Dry","0","None","88","Not Applicable","88","Not Applicable","0","None","88","Not Applicable","88","Not Applicable","1","Non-Junction","1","Not at Intersection","1","No","1","No","88","Not Applicable","88","Not Applicable","88","Not Applicable","88","Not Applicable","false","1","Public Road","1","Trafficway, On Road","CT0015100","Waterbury PD","585","2019-08-23 12:27:43.0","C","Closed","2019-08-23 12:27:46.0","","K","WATERBURY","","2","1","2 LANE CONTIGUOUS (WIDTH UNDER 36')","13700","4","MINOR ARTERIAL - NEW HPMS","2","Urban"
"580897","1","Complete","580897","580897","41.33315500","-72.87194000","919166","New Haven","93","93","New Haven","2019-08-20","2019","8","August","20","3","Tuesday","03:42:00","3","19033031","K","Fatal (Kill)","K","Fatal Injury (K)","1","1","0","3","State","1.04","17","17-N","17-N","","GANDO DR","300.0","Feet","S","41.33315500","-72.87194000","9","Pedestrian","88","Not Applicable","1","On Roadway","1","Clear","88","Not Applicable","4","Dark-Lighted","1","Dry","0","None","88","Not Applicable","88","Not Applicable","0","None","88","Not Applicable","88","Not Applicable","1","Non-Junction","1","Not at Intersection","1","No","1","No","88","Not Applicable","88","Not Applicable","88","Not Applicable","88","Not Applicable","true","1","Public Road","1","Trafficway, On Road","CT0009300","New Haven PD","409","2019-08-22 05:05:08.0","O","Open","2019-09-04 11:54:10.0","","G","NEW HAVEN","","2","1","2 LANE CONTIGUOUS (WIDTH UNDER 36')","8400","3","PRINCIPAL ARTERIAL - OTHER - NEW HPMS","2","Urban"
"580942","1","Complete","580942","580942","41.30868700","-72.89927800","919156","New Haven","93","93","New Haven","2019-08-23","2019","8","August","23","6","Friday","23:03:00","23","19033745","K","Fatal (Kill)","K","Fatal Injury (K)","1","2","0","4","Local","0.71","264","GRAND AV","GRAND AV","BLATCHLEY AV","","","","","41.30868700","-72.89927800","9","Pedestrian","88","Not Applicable","1","On Roadway","1","Clear","88","Not Applicable","4","Dark-Lighted","1","Dry","99","Unknown","88","Not Applicable","88","Not Applicable","99","Unknown","88","Not Applicable","88","Not Applicable","3","Intersection-Related","2","Four-Way Intersection","1","No","1","No","88","Not Applicable","88","Not Applicable","88","Not Applicable","88","Not Applicable","false","1","Public Road","1","Trafficway, On Road","CT0009300","New Haven PD","40788","2019-08-24 06:55:55.0","O","Open","2019-09-04 11:54:22.0","","G","NEW HAVEN","","2","","","10900","4","MINOR ARTERIAL - NEW HPMS","2","Urban"
"585956","1","Complete","585956","585956","41.43453900","-72.85126100","919073","Wallingford","148","148","Wallingford","2019-05-25","2019","5","May","25","7","Saturday","14:57:00","14","1900016979","K","Fatal (Kill)","K","Fatal Injury (K)","1","1","1","4","Local","1.75","357","SOUTH TURNPIKE RD","SOUTH TURNPIKE RD","","Toelles Road","180.0","Feet","N","41.43453900","-72.85126100","10","Pedalcycle/Pedalcyclist","88","Not Applicable","2","Shoulder","1","Clear","88","Not Applicable","1","Daylight","1","Dry","0","None","88","Not Applicable","88","Not Applicable","0","None","88","Not Applicable","88","Not Applicable","1","Non-Junction","1","Not at Intersection","1","No","1","No","88","Not Applicable","88","Not Applicable","88","Not Applicable","88","Not Applicable","false","1","Public Road","1","Trafficway, On Road","CT0014800","Wallingford PD","197","2019-09-23 14:58:38.0","C","Closed","2019-09-23 14:59:12.0","","G","NEW HAVEN","","2","","","6900","4","MINOR ARTERIAL - NEW HPMS","2","Urban"
