https://www.ctcrash.uconn.edu/QueryTool2.action?qid=165576
"CrashId","VehicleId","Vehicle Unit Type","Vehicle Unit Type Text Format","Number of Occupants in Vehicle","Make","Vehicle Model Year","Vehicle Model Year Text Format","Model","Vehicle Color","Direction of Travel Before Crash","Direction of Travel Before Crash Text Format","Direction is Unknown","Most Harmful Event","Most Harmful Event Text Format","Vehicle Maneuver/Action","Vehicle Maneuver/Action Text Format","Contributing Circumstances, Motor Vehicle","Contributing Circumstances, Motor Vehicle Text Format","Contributing Circumstances, Motor Vehicle","Contributing Circumstances, Motor Vehicle Text Format","Posted/Statutory Speed Limit","Towed Status","Towed Status Text Format","Trafficway Description","Trafficway Description Text Format","Total Lanes In Roadway","Roadway Alignment","Roadway Alignment Text Format","Roadway Grade","Roadway Grade Text Format","Initial Contact Point","Initial Contact Point Text Format","Extent of Damage","Extent of Damage Text Format","Body Type","Body Type Text Format","Vehicle Action","Vehicle Action Text Format","Contributing Circumstances of Vehicle","Contributing Circumstances of Vehicle Text Format","VIN","Traffic Control Device Type","Traffic Control Device Type Text Format","Traffic Control Device Functional?","Traffic Control Device Functional? Text Format","Sequence of Events 1","Sequence of Events 1 Text Format","Sequence of Events 2","Sequence of Events 2 Text Format","Sequence of Events 3","Sequence of Events 3 Text Format","Sequence of Events 4","Sequence of Events 4 Text Format","Special Function Of Vehicle In Operation","Special Function Of Vehicle In Operation Text Format","Emergency Vehicle Use","Emergency Vehicle Use Text Format","Were Hazardous Materials Released","Were Hazardous Materials Released Text Format","Owner City","Owner State","Owner Country","Owner Postal Code","Owner Information Same As Driver","Hit And Run Status","Towed To","Was Serial Number Missing/Removed","Bike Lanes/Sharrows Present","Name Of Roadway On Which Vehicle Was Traveling","Vehicle Was Not On Roadway","Motor Vehicle Registration State","Motor Vehicle Registration Was Invalid","Motor Vehicle Registration Plate Was Missing","Bus Use","Name Of Issuing Insurance Company","US DOT Number","Carrier Name","Carrier City","Carrier State","Carrier Country","Carrier Postal Code","Carrier Type","Carrier Type Text Format","Power Unit Owner Information Same As Carrier","Power Unit Owner City","Power Unit Owner State","Power Unit Owner Country","Power Unit Owner Postal Code","Gross Vehicle Weight Rating","Gross Vehicle Weight Rating Text Format","Vehicle Configuration","Vehicle Configuration Text Format","Cargo Body Type","Cargo Body Type Text Format","Insurance Expiration Date","Hazardous Materials Placard Display","Hazardous Materials Placard Display Text Format","Hazardou sMaterials Placard Number","Hazardou sMaterials Placard Class Number"
"619865","4","1","Vehicle in Operation","1","Infiniti","2014","2014","Q50/premium/sport","Black","N","Northbound","false","22","Motor Vehicle In Motion","1","Straight Ahead","0","None","88","Not Applicable","55","1","Towed Due to Disabling Damage","4","Two-Way, Divided, Positive Median Barrier","2","1","Straight","1","Level","12","Sector 12 (North) in the 12-point Clock Diagram","4","Disabling Damage","1","Passenger Car","1","Straight Ahead","0","None","JN1BV7AR8EM689952","1","No Control Device","88","Not Applicable","22","Motor Vehicle In Motion","88","Not Applicable","88","Not Applicable","88","Not Applicable","1","No Special Function","88","Not applicable","","","West Haven","CT","","06516","","false","Troop I","false","false","RT 15","false","CT","false","false","88","Government Employees Insurance Company","","","","","","","","","","","","","","","","","","","","2019-04-18","","","",""
"619865","2","1","Vehicle in Operation","1","Toyota","2011","2011","Camry/se/le/xle","Gray","N","Northbound","false","22","Motor Vehicle In Motion","11","Slowing","0","None","88","Not Applicable","55","2","Towed But not Due to Disabling Damage","4","Two-Way, Divided, Positive Median Barrier","2","1","Straight","1","Level","5","Sector 5 (South by SouthEast) in the 12-point Clock Diagram","3","Functional Damage","1","Passenger Car","11","Slowing","0","None","4T1BF3EK2BU592219","1","No Control Device","88","Not Applicable","22","Motor Vehicle In Motion","88","Not Applicable","88","Not Applicable","88","Not Applicable","1","No Special Function","88","Not applicable","","","Wallingford","CT","UnitedStates","06492","","false","Nelcon","false","false","RT 15","false","CT","false","false","1","Titan Indemnity Company","","","","","","","","","","","","","","","","","","","","2019-06-16","","","",""
"622139","1","1","Vehicle in Operation","1","Bavarian Motor Works","2005","2005","325xi","Gray","S","Southbound","","17","Pedestrian","1","Straight Ahead","0","None","88","Not Applicable","25","3","Not Towed","3","Two-Way, Divided, Unprotected (Painted > 4 Feet) Median","4","1","Straight","1","Level","12","Sector 12 (North) in the 12-point Clock Diagram","3","Functional Damage","1","Passenger Car","1","Straight Ahead","0","None","WBAEU33435PR14524","1","No Control Device","88","Not Applicable","17","Pedestrian","88","Not Applicable","88","Not Applicable","88","Not Applicable","1","No Special Function","88","Not applicable","","","Norwalk","CT","UnitedStates","","false","false","","false","false","Ella T Grasso Blvd","false","CT","false","false","1","Progressive","","","","","","","","","","","","","","","","","","","","2020-02-28","","","",""
"624008","1","1","Vehicle in Operation","1","Subaru","2017","2017","Impreza","Black","W","Westbound","","17","Pedestrian","3","Backing","0","None","88","Not Applicable","","2","Towed But not Due to Disabling Damage","88","Not Applicable","","1","Straight","1","Level","7","Sector 7 (South by SouthWest) in the 12-point Clock Diagram","1","No Damage","1","Passenger Car","3","Backing","0","None","4S3GTAT64H374851","1","No Control Device","88","Not Applicable","17","Pedestrian","88","Not Applicable","88","Not Applicable","88","Not Applicable","1","No Special Function","88","Not applicable","","","","","","","true","false","Meriden Pd","false","false","Driveway Of 139 Miller Ave","false","CT","false","false","88","Hanover American Ins. Co.","","","","","","","","","","","","","","","","","","","","2019-10-28","","","",""
"632772","1","1","Vehicle in Operation","2","Chev","2000","2000","Express","Whi      ","E","Eastbound","false","17","Pedestrian","2","Negotiating a Curve","99","Unknown","88","Not Applicable","25","2","Towed But not Due to Disabling Damage","1","Two-Way, Not Divided","2","2","Curve Left","1","Level","12","Sector 12 (North) in the 12-point Clock Diagram","2","Minor Damage","3","Passenger Van","2","Negotiating a Curve","99","Unknown","1GCHG35R2Y1170826   ","1","No Control Device","88","Not Applicable","17","Pedestrian","88","Not Applicable","88","Not Applicable","88","Not Applicable","1","No Special Function","88","Not applicable","","","East Haven","CT","UnitedStates","06512","","false","East Haven Police Headquarters","false","false","Main Street","false","CT","false","false","88","Progressive Insurance","","","","","","","","","","","","","","","","","","","","2020-04-04","","","",""
"638320","1","1","Vehicle in Operation","1","Dodge","2014","2014","Durango","Tan","S","Southbound","","17","Pedestrian","1","Straight Ahead","99","Unknown","88","Not Applicable","25","2","Towed But not Due to Disabling Damage","1","Two-Way, Not Divided","4","1","Straight","1","Level","12","Sector 12 (North) in the 12-point Clock Diagram","3","Functional Damage","2","(Sport) Utility Vehicle","1","Straight Ahead","99","Unknown","1C4RDJEG8EC383361","1","No Control Device","88","Not Applicable","17","Pedestrian","88","Not Applicable","88","Not Applicable","88","Not Applicable","1","No Special Function","88","Not applicable","","","","","","","true","false","Nhpd Garage","false","false","Ella T Grasso Blvd","false","CT","false","false","88","Geico","","","","","","","","","","","","","","","","","","","","2020-07-01","","","",""
"641684","1","1","Vehicle in Operation","1","Honda","2018","2018","Hrv","Green","W","Westbound","","17","Pedestrian","1","Straight Ahead","0","None","88","Not Applicable","25","1","Towed Due to Disabling Damage","1","Two-Way, Not Divided","4","1","Straight","1","Level","12","Sector 12 (North) in the 12-point Clock Diagram","4","Disabling Damage","2","(Sport) Utility Vehicle","1","Straight Ahead","0","None","3CZRU6H53JM720206","1","No Control Device","88","Not Applicable","17","Pedestrian","88","Not Applicable","88","Not Applicable","88","Not Applicable","1","No Special Function","88","Not applicable","","","","","","","true","false","","false","true","Whalley Ave","false","CT","false","false","88","No Insurance Info","","","","","","","","","","","","","","","","","","","","","","","",""
"643757","1","1","Vehicle in Operation","1","Hond","2015","2015","Civic Lx","Blk      ","S","Southbound","false","17","Pedestrian","5","Overtaking/Passing","0","None","88","Not Applicable","35","2","Towed But not Due to Disabling Damage","1","Two-Way, Not Divided","2","1","Straight","1","Level","12","Sector 12 (North) in the 12-point Clock Diagram","3","Functional Damage","1","Passenger Car","5","Overtaking/Passing","0","None","2HGFG3B58FH516953   ","1","No Control Device","88","Not Applicable","17","Pedestrian","88","Not Applicable","88","Not Applicable","88","Not Applicable","1","No Special Function","88","Not applicable","","","Waterbury","CT","","06705","","false","255 East Main St","false","false","Stillson Rd","false","CT","false","false","88","Progressive Direct","","","","","","","","","","","","","","","","","","","","","","","",""
"647224","1","1","Vehicle in Operation","1","MITSUBISHI","2011","2011","LANCER","SILVER","E","Eastbound","","17","Pedestrian","1","Straight Ahead","10","Windows/Windshield","88","Not Applicable","25","2","Towed But not Due to Disabling Damage","1","Two-Way, Not Divided","2","1","Straight","1","Level","12","Sector 12 (North) in the 12-point Clock Diagram","2","Minor Damage","1","Passenger Car","1","Straight Ahead","10","Windows/Windshield","JA32U2FU0BU039717","1","No Control Device","88","Not Applicable","17","Pedestrian","88","Not Applicable","88","Not Applicable","88","Not Applicable","1","No Special Function","88","Not applicable","","","DERBY","CT","","06418","true","","DERBY PD","","","NINTH ST","","CT","","","88","TITAN","","","","","","","","","","","","","","","","","","","","","","","",""
"654482","1","1","Vehicle in Operation","1","unknown","","","unknown","","E","Eastbound","","17","Pedestrian","1","Straight Ahead","99","Unknown","88","Not Applicable","25","3","Not Towed","1","Two-Way, Not Divided","2","1","Straight","1","Level","12","Sector 12 (North) in the 12-point Clock Diagram","99","Unknown","99","Unknown","1","Straight Ahead","99","Unknown","","1","No Control Device","88","Not Applicable","17","Pedestrian","88","Not Applicable","88","Not Applicable","88","Not Applicable","99","Unknown","99","Unknown","","","","","UnitedStates","","false","true","","false","false","Columbus Ave","false","","false","false","99","Evaded Responsibility","","","","","","","","","","","","","","","","","","","","","","","",""
"656526","1","1","Vehicle in Operation","1","subaru","2016","2016","Wrx","Blue","N","Northbound","","17","Pedestrian","1","Straight Ahead","0","None","88","Not Applicable","25","1","Towed Due to Disabling Damage","1","Two-Way, Not Divided","2","1","Straight","1","Level","12","Sector 12 (North) in the 12-point Clock Diagram","4","Disabling Damage","1","Passenger Car","1","Straight Ahead","0","None","JF1VA1L65G9806324","1","No Control Device","88","Not Applicable","17","Pedestrian","88","Not Applicable","88","Not Applicable","88","Not Applicable","1","No Special Function","88","Not applicable","","","","","","","true","false","Nhpd Garage","false","false","Middletown Ave","false","CT","false","false","88","Safeco","","","","","","","","","","","","","","","","","","","","2020-04-04","","","",""
"662738","1","1","Vehicle in Operation","1","Kia","2013","2013","Optima L","Blk      ","E","Eastbound","false","17","Pedestrian","1","Straight Ahead","99","Unknown","88","Not Applicable","35","2","Towed But not Due to Disabling Damage","4","Two-Way, Divided, Positive Median Barrier","2","1","Straight","4","Downhill","12","Sector 12 (North) in the 12-point Clock Diagram","3","Functional Damage","1","Passenger Car","1","Straight Ahead","99","Unknown","5XXGM4A75DG204710   ","1","No Control Device","88","Not Applicable","17","Pedestrian","88","Not Applicable","88","Not Applicable","88","Not Applicable","1","No Special Function","88","Not applicable","","","Orange","CT","","06477","","true","Bruneau's Garage Inc","false","false","Derby Ave","false","CT","","","88","","","","","","","","","","","","","","","","","","","","","","","","",""
"668888","1","1","Vehicle in Operation","1","Subaru","2017","2017","Forester 2.5i","Gray","W","Westbound","false","17","Pedestrian","1","Straight Ahead","0","None","88","Not Applicable","30","2","Towed But not Due to Disabling Damage","1","Two-Way, Not Divided","2","1","Straight","4","Downhill","12","Sector 12 (North) in the 12-point Clock Diagram","3","Functional Damage","2","(Sport) Utility Vehicle","1","Straight Ahead","0","None","JF2SJABC0HH806194","1","No Control Device","88","Not Applicable","17","Pedestrian","88","Not Applicable","88","Not Applicable","88","Not Applicable","1","No Special Function","88","Not applicable","","","Meriden","CT","","06450","true","false","Plunskes Garage","false","false","Yale Avenue","false","CT","false","false","88","GEICO General Insurance Company","","","","","","","","","","","","","","","","","","","","","","","",""
"671352","1","1","Vehicle in Operation","1","","1994","1994","Corolla","","N","Northbound","","17","Pedestrian","1","Straight Ahead","0","None","88","Not Applicable","25","3","Not Towed","1","Two-Way, Not Divided","4","1","Straight","1","Level","12","Sector 12 (North) in the 12-point Clock Diagram","3","Functional Damage","1","Passenger Car","1","Straight Ahead","0","None","2T1AE09BXRC085636","1","No Control Device","88","Not Applicable","17","Pedestrian","88","Not Applicable","88","Not Applicable","88","Not Applicable","1","No Special Function","1","Non-Emergency Situation, Non Transporting Patient","","","West Haven","CT","UnitedStates","06516","false","false","","false","false","Ella Grasso Blvd","false","XX","false","false","88","All State","","","","","","","","","","","","","","","","","","","","2020-07-10","","","",""
"671352","2","1","Vehicle in Operation","1","","2003","2003","Accord","Gray","","","true","17","Pedestrian","99","Unknown","99","Unknown","88","Not Applicable","25","3","Not Towed","1","Two-Way, Not Divided","4","1","Straight","1","Level","99","Unknown","99","Unknown","1","Passenger Car","99","Unknown","99","Unknown","1HGCM55663A033192","1","No Control Device","88","Not Applicable","17","Pedestrian","88","Not Applicable","88","Not Applicable","88","Not Applicable","1","No Special Function","1","Non-Emergency Situation, Non Transporting Patient","","","New Haven","CT","UnitedStates","06519","false","true","","false","false","Ella Grasso Blvd","false","CT","false","false","88","","","","","","","","","","","","","","","","","","","","","","","","",""
"674778","1","1","Vehicle in Operation","1","JEEP","2002","2002","LIBERTY","SILVER","N","Northbound","","17","Pedestrian","1","Straight Ahead","0","None","","","35","1","Towed Due to Disabling Damage","1","Two-Way, Not Divided","4","1","Straight","1","Level","12","Sector 12 (North) in the 12-point Clock Diagram","4","Disabling Damage","2","(Sport) Utility Vehicle","1","Straight Ahead","0","None","1J4GL58K32W184353","97","Other","2","Yes","9","Ran Off Roadway Left","47","Other Fixed Object (wall, building, tunnel, etc.)","17","Pedestrian","17","Pedestrian","1","No Special Function","88","Not applicable","","","ANSONIA","CT","","","","true","WHHEELER'S","","","RT 10","","CT","","","88","","","","","","","","","","","","","","","","","","","","","","","","",""
"681701","2","1","Vehicle in Operation","1","","","","","","E","Eastbound","","22","Motor Vehicle In Motion","1","Straight Ahead","0","None","88","Not Applicable","","3","Not Towed","1","Two-Way, Not Divided","3","1","Straight","1","Level","12","Sector 12 (North) in the 12-point Clock Diagram","99","Unknown","11","Motorcycle","1","Straight Ahead","0","None","","1","No Control Device","88","Not Applicable","22","Motor Vehicle In Motion","88","Not Applicable","88","Not Applicable","88","Not Applicable","1","No Special Function","88","Not applicable","","","","","","","true","true","","false","false","Grand Avenue","false","","false","true","1","","","","","","","","","","","","","","","","","","","","","","","","",""
"681701","1","1","Vehicle in Operation","1","","","","","","N","Northbound","false","22","Motor Vehicle In Motion","1","Straight Ahead","0","None","88","Not Applicable","","","","1","Two-Way, Not Divided","3","1","Straight","1","Level","9","Sector 9 (West) in the 12-point Clock Diagram","2","Minor Damage","","","1","Straight Ahead","0","None","","3","Traffic Control Signal","2","Yes","22","Motor Vehicle In Motion","88","Not Applicable","88","Not Applicable","88","Not Applicable","","","","","","","","","","","false","false","","false","false","Grand Avenue","false","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"690442","2","4","Non-Collision Vehicle","1","Chevrolet","1986","1986","P30","White","N","Northbound","false","99","Unknown","12","Parked","0","None","88","Not Applicable","25","3","Not Towed","1","Two-Way, Not Divided","","2","Curve Left","1","Level","13","Non-Collision","1","No Damage","4","Cargo Van (10,000 lbs/4,536 kg or less)","12","Parked","0","None","1GBHP32M6G3331002","1","No Control Device","88","Not Applicable","99","Unknown","88","Not Applicable","88","Not Applicable","88","Not Applicable","1","No Special Function","88","Not applicable","","","Waterbury","CT","UnitedStates","","","false","","false","false","Wiese Rd","false","CT","false","false","88","Progressive","","","","","","","","","","","","","","","","","","","","2021-05-21","","","",""
"690442","1","1","Vehicle in Operation","1","Jeep","2013","2013","Wrangler Sport","Black","N","Northbound","false","17","Pedestrian","5","Overtaking/Passing","99","Unknown","88","Not Applicable","25","2","Towed But not Due to Disabling Damage","1","Two-Way, Not Divided","2","2","Curve Left","1","Level","99","Unknown","99","Unknown","2","(Sport) Utility Vehicle","5","Overtaking/Passing","99","Unknown","1C4AJWAG1DL581593","1","No Control Device","88","Not Applicable","17","Pedestrian","88","Not Applicable","88","Not Applicable","88","Not Applicable","1","No Special Function","88","Not applicable","","","Cheshire","CT","","06410","","false","Cheshire Police Department","false","false","Wiese Rd","false","CT","false","false","88","ELECTRIC INS CO","","","","","","","","","","","","","","","","","","","","","","","",""
"694270","1","1","Vehicle in Operation","1","Mazda","2002","2002","Tribute","Blue","W","Westbound","false","22","Motor Vehicle In Motion","7","Turning Left","0","None","88","Not Applicable","25","1","Towed Due to Disabling Damage","1","Two-Way, Not Divided","4","1","Straight","1","Level","3","Sector 3 (East) in the 12-point Clock Diagram","4","Disabling Damage","2","(Sport) Utility Vehicle","7","Turning Left","0","None","4F2YU08102KM55538","1","No Control Device","88","Not Applicable","22","Motor Vehicle In Motion","88","Not Applicable","88","Not Applicable","88","Not Applicable","1","No Special Function","88","Not applicable","","","WOLCOTT","CT","","06716","","false","Waterbury Towing","false","false","Chase Av","false","CT","false","false","88","Plymouth Rock Assurance","","","","","","","","","","","","","","","","","","","","","","","",""
"694270","2","1","Vehicle in Operation","2","NISSAN","2017","2017","MURANO","GRAY","E","Eastbound","false","22","Motor Vehicle In Motion","1","Straight Ahead","0","None","88","Not Applicable","25","1","Towed Due to Disabling Damage","1","Two-Way, Not Divided","4","1","Straight","1","Level","12","Sector 12 (North) in the 12-point Clock Diagram","4","Disabling Damage","2","(Sport) Utility Vehicle","1","Straight Ahead","0","None","5N1AZ2MH2HN115053","1","No Control Device","88","Not Applicable","22","Motor Vehicle In Motion","88","Not Applicable","88","Not Applicable","88","Not Applicable","1","No Special Function","88","Not applicable","","","Waterbury","CT","UnitedStates","","","false","Waterbury Towing","false","false","Chase Av","false","MD","false","false","88","Progressive","","","","","","","","","","","","","","","","","","","","","","","",""
"698400","1","1","Vehicle in Operation","1","Mazda","2006","2006","Mazda3i","Blue","E","Eastbound","","17","Pedestrian","1","Straight Ahead","0","None","88","Not Applicable","25","3","Not Towed","5","One-Way Trafficway","4","1","Straight","1","Level","12","Sector 12 (North) in the 12-point Clock Diagram","4","Disabling Damage","1","Passenger Car","1","Straight Ahead","0","None","JM1BK32G661500407","3","Traffic Control Signal","2","Yes","17","Pedestrian","88","Not Applicable","88","Not Applicable","88","Not Applicable","1","No Special Function","88","Not applicable","","","Hamden","CT","UnitedStates","06514","false","false","","false","false","Elm St","false","CT","false","false","88","Geico","","","","","","","","","","","","","","","","","","","","2020-08-14","","","",""
"717110","1","1","Vehicle in Operation","2","Bavarian Motor Works","2020","2020","X7","","S","Southbound","","17","Pedestrian","5","Overtaking/Passing","0","None","88","Not Applicable","35","1","Towed Due to Disabling Damage","1","Two-Way, Not Divided","5","1","Straight","1","Level","12","Sector 12 (North) in the 12-point Clock Diagram","4","Disabling Damage","2","(Sport) Utility Vehicle","5","Overtaking/Passing","0","None","5UXCW2C03L9B40645","3","Traffic Control Signal","1","No","17","Pedestrian","88","Not Applicable","88","Not Applicable","88","Not Applicable","1","No Special Function","88","Not applicable","","","Tulsa","OK","UnitedStates","","false","false","","false","false","Ella T. Grasso Blvd","false","NJ","false","false","88","Enterprise Rental","","","","","","","","","","","","","","","","","","","","","","","",""
"724711","2","1","Vehicle in Operation","1","","","","","","N","Northbound","","17","Pedestrian","1","Straight Ahead","99","Unknown","88","Not Applicable","25","3","Not Towed","1","Two-Way, Not Divided","4","1","Straight","1","Level","99","Unknown","99","Unknown","1","Passenger Car","1","Straight Ahead","99","Unknown","","1","No Control Device","88","Not Applicable","17","Pedestrian","88","Not Applicable","88","Not Applicable","88","Not Applicable","1","No Special Function","88","Not applicable","","","","","UnitedStates","","false","true","","false","false","Whalley Ave","false","","false","true","1","No Insurance Info","","","","","","","","","","","","","","","","","","","","","","","",""
"724711","3","1","Vehicle in Operation","1","","2010","2010","Accord","Silver Or Aluminum","N","Northbound","","17","Pedestrian","1","Straight Ahead","99","Unknown","88","Not Applicable","25","3","Not Towed","1","Two-Way, Not Divided","4","1","Straight","1","Level","99","Unknown","99","Unknown","1","Passenger Car","1","Straight Ahead","99","Unknown","1HGCS2B83AA000903","1","No Control Device","88","Not Applicable","17","Pedestrian","88","Not Applicable","88","Not Applicable","88","Not Applicable","1","No Special Function","88","Not applicable","","","","","UnitedStates","","false","true","","false","false","Whalley Ave","false","CT","false","false","88","No Insurance Info","","","","","","","","","","","","","","","","","","","","","","","",""
"724711","1","1","Vehicle in Operation","1","","","","","","N","Northbound","","17","Pedestrian","1","Straight Ahead","99","Unknown","88","Not Applicable","25","3","Not Towed","1","Two-Way, Not Divided","4","1","Straight","1","Level","99","Unknown","99","Unknown","1","Passenger Car","1","Straight Ahead","99","Unknown","","1","No Control Device","88","Not Applicable","17","Pedestrian","88","Not Applicable","88","Not Applicable","88","Not Applicable","99","Unknown","88","Not applicable","","","","","UnitedStates","","false","true","","false","false","Whalley Ave","false","","false","true","88","No Insurance Info","","","","","","","","","","","","","","","","","","","","","","","",""
"727262","1","1","Vehicle in Operation","1","Nissan","2016","2016","Rogue","Blue","N","Northbound","","17","Pedestrian","1","Straight Ahead","0","None","88","Not Applicable","50","3","Not Towed","4","Two-Way, Divided, Positive Median Barrier","4","1","Straight","1","Level","12","Sector 12 (North) in the 12-point Clock Diagram","3","Functional Damage","2","(Sport) Utility Vehicle","1","Straight Ahead","0","None","5N1AT2MV2GC744202","1","No Control Device","88","Not Applicable","8","Ran Off Roadway Right","17","Pedestrian","88","Not Applicable","88","Not Applicable","1","No Special Function","88","Not applicable","","","Meriden","CT","UnitedStates","06450","true","true","","false","false","N Broad St","false","CT","false","false","88","Geico","","","","","","","","","","","","","","","","","","","","2020-02-25","","","",""
"728996","2","1","Vehicle in Operation","1","Mitsubishi","2007","2007","Fm61f","Blue","E","Eastbound","","18","Pedalcycle/Pedalcyclist","6","Turning Right","0","None","88","Not Applicable","","2","Towed But not Due to Disabling Damage","5","One-Way Trafficway","3","1","Straight","1","Level","3","Sector 3 (East) in the 12-point Clock Diagram","1","No Damage","18","Medium / Heavy Trucks (more than 10,000 lbs (4,536 kg))","6","Turning Right","0","None","JL6DGP1E17K002684","3","Traffic Control Signal","2","Yes","18","Pedalcycle/Pedalcyclist","88","Not Applicable","88","Not Applicable","88","Not Applicable","1","No Special Function","88","Not applicable","","","New Haven","CT","UnitedStates","","false","false","Nhpd Garage","false","false","York St","false","CT","false","false","1","","","Yale New Haven Hospital Inc","New Haven","CT","UnitedStates","06510","4","Not in Commerce/Other Truck","false","","","","","","","","","99","Unknown","","","","",""
"728996","1","1","Vehicle in Operation","1","","","","","","E","Eastbound","false","22","Motor Vehicle In Motion","1","Straight Ahead","0","None","88","Not Applicable","25","","","5","One-Way Trafficway","","1","Straight","1","Level","12","Sector 12 (North) in the 12-point Clock Diagram","4","Disabling Damage","","","1","Straight Ahead","0","None","","3","Traffic Control Signal","2","Yes","22","Motor Vehicle In Motion","88","Not Applicable","88","Not Applicable","88","Not Applicable","","","","","","","","","","","false","false","","false","false","York St","false","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"756140","1","1","Vehicle in Operation","1","","","","","","","","true","17","Pedestrian","1","Straight Ahead","99","Unknown","88","Not Applicable","35","3","Not Towed","1","Two-Way, Not Divided","2","1","Straight","1","Level","99","Unknown","99","Unknown","99","Unknown","1","Straight Ahead","99","Unknown","","1","No Control Device","88","Not Applicable","17","Pedestrian","88","Not Applicable","88","Not Applicable","88","Not Applicable","1","No Special Function","88","Not applicable","","","","","UnitedStates","","false","true","","false","false","Old Colony Rd","false","","false","false","88","","","","","","","","","","","","","","","","","","","","","","","","",""
"767920","2","2","Parked Vehicle","0","Hond","2010","2010","Cr-v Ex","Blk      ","N","Northbound","false","22","Motor Vehicle In Motion","12","Parked","0","None","88","Not Applicable","25","1","Towed Due to Disabling Damage","1","Two-Way, Not Divided","2","1","Straight","1","Level","6","Sector 6 (South) in the 12-point Clock Diagram","4","Disabling Damage","1","Passenger Car","12","Parked","0","None","5J6RE4H56AL042991   ","1","No Control Device","88","Not Applicable","22","Motor Vehicle In Motion","","","","","","","1","No Special Function","88","Not applicable","","","Waterbury","CT","UnitedStates","","","false","Waterbury Towing to Police H.Q.","false","false","Parked on Baldwin St","false","CT","false","false","1","Allstate Fire and Casualty Insurance Company","","","","","","","","","","","","","","","","","","","","","","","",""
"767920","1","1","Vehicle in Operation","1","CHEVROLET","2005","2005","EXP","WHITE","N","Northbound","false","17","Pedestrian","1","Straight Ahead","0","None","88","Not Applicable","25","1","Towed Due to Disabling Damage","1","Two-Way, Not Divided","2","1","Straight","1","Level","12","Sector 12 (North) in the 12-point Clock Diagram","4","Disabling Damage","3","Passenger Van","1","Straight Ahead","0","None","1GCGG29U151231597","1","No Control Device","88","Not Applicable","8","Ran Off Roadway Right","23","Parked Vehicle","17","Pedestrian","17","Pedestrian","1","No Special Function","88","Not applicable","","","Waterbury","CT","UnitedStates","","","false","Waterbury Towing to Police H.Q.","false","false","Baldwin Street","false","CT","false","false","88","","","","","","","","","","","","","","","","","","","","","","","","",""
"767920","3","2","Parked Vehicle","3","Hond","2007","2007","Pilot Lx","Gry      ","N","Northbound","false","24","Struck By Falling, Shifting Cargo or Anything Set in Motion By Motor Vehicle","12","Parked","0","None","88","Not Applicable","25","2","Towed But not Due to Disabling Damage","1","Two-Way, Not Divided","2","1","Straight","1","Level","6","Sector 6 (South) in the 12-point Clock Diagram","1","No Damage","1","Passenger Car","12","Parked","0","None","5FNYF28157B004485   ","1","No Control Device","88","Not Applicable","24","Struck By Falling, Shifting Cargo or Anything Set in Motion By Motor Vehicle","88","Not Applicable","88","Not Applicable","88","Not Applicable","1","No Special Function","88","Not applicable","","","Waterbury","CT","UnitedStates","","","false","Police HQ garage","false","false","Parked on Baldwin Street","false","CT","false","false","88","","","","","","","","","","","","","","","","","","","","","","","","",""
"773047","1","1","Vehicle in Operation","1","CHEVROLET","1995","1995","2500","GREEN","N","Northbound","false","17","Pedestrian","1","Straight Ahead","0","None","88","Not Applicable","50","2","Towed But not Due to Disabling Damage","3","Two-Way, Divided, Unprotected (Painted > 4 Feet) Median","2","1","Straight","4","Downhill","1","Sector 1 (North by NorthEast) in the 12-point Clock Diagram","1","No Damage","5","Pick Up","1","Straight Ahead","0","None","1GCGK24K3SE276047","1","No Control Device","88","Not Applicable","17","Pedestrian","88","Not Applicable","88","Not Applicable","88","Not Applicable","1","No Special Function","88","Not applicable","","","Naugatuck","CT","","06770","","false","Ace Auto","false","false","Amity Road","false","CT","false","false","88","NGM INSURANCE COMPANY","","","","","","","","","","","","","","","","","","","","2020-05-20","","","",""
"775799","1","1","Vehicle in Operation","1","","2003","2003","Liberty","","S","Southbound","","17","Pedestrian","1","Straight Ahead","0","None","88","Not Applicable","25","3","Not Towed","1","Two-Way, Not Divided","4","1","Straight","1","Level","12","Sector 12 (North) in the 12-point Clock Diagram","3","Functional Damage","2","(Sport) Utility Vehicle","1","Straight Ahead","0","None","1J4GL48K13W721118","1","No Control Device","88","Not Applicable","17","Pedestrian","88","Not Applicable","88","Not Applicable","88","Not Applicable","1","No Special Function","88","Not applicable","","","New Haven","CT","UnitedStates","","false","false","","false","false","Ella T Grasso Blvd","false","CT","false","false","1","National General","","","","","","","","","","","","","","","","","","","","2021-02-27","","","",""
