https://www.ctcrash.uconn.edu/QueryTool2.action?qid=165576
"CrashId","VehicleId","PersonId","Age","Gender","Gender Text Format","State","Postal Code","Person Type","Person Type Text Format","Injury Status","Injury Status Text Format","Condition at Time of Crash","Condition at Time of Crash Text Format","Condition at Time of Crash2","Condition at Time of Crash2 Text Format","Action Taken by Officer","Action Taken by Officer Text Format","Alcohol Test Status","Alcohol Test Status Text Format","Type Of Alcohol Test","Type Of Alcohol Test Text Format","Drug Test Status","Drug Test Status Text Format","Type Of Drig Test","Type Of Drig Test Text Format","Ejection Status","Ejection Status Text Format","Restraint System","Restraint System Text Format","Helmet Use","Helmet Use Text Format","Air Bag Status","Air Bag Status Text Format","Speeding Related","Speeding Related Text Format","Driver Actions 1","Driver Actions 1 Text Format","Driver Actions 2","Driver Actions 2 Text Format","Driver Actions 3","Driver Actions 3 Text Format","Driver Actions 4","Driver Actions 4 Text Format","Driver Distracted By","Driver Distracted By Text Format","Roadway On Which Nonmotorist Was Traveling/Located","Direction nonmotorist was traveling","Direction Unknown","Striking Motor Vehicle ID","Bicycle ID","Non-Motorist Not In Roadway","Actions or Circumstances Prior to Crash","Actions or Circumstances Prior to Crash Text Format","To or From School","To or From School Text Format","Actions or Circumstances At Time Of Crash","Actions or Circumstances At Time Of Crash Text Format","Actions or Circumstances At Time Of Crash2","Actions or Circumstances At Time Of Crash2 Text Format","Location At Time Of Crash","Location At Time Of Crash Text Format","Safety Equipment","Safety Equipment Text Format","Safety Equipment2","Safety Equipment2 Text Format","Non-motorist Distracted By","Non-motorist Distracted By Text Format","Seating Position","Seating Position Text Format","Seating Position for Bus","City","Country","Driver License Jurisdiction","Driver License Jurisdiction Text Format","Drivers License Issued By","Drivers License Class","Commercial License Class","Commercial License Class Text Format","Transported to First Medical Facility By","Transported to First Medical Facility By Text Format","Name of the EMS agency","Name of the Intended Receiving Facility"
"668888","","2","66","1","Male","CT","06450","3","Pedestrian","K","Fatal Injury (K)","97","Other","88","Not Applicable","0","None taken","1","Test Not Given","88","Not Applicable","1","Test Not Given","88","Not Applicable","","","","","","","","","","","","","","","","","","","","","Yale Avenue","W","false","1","","false","1","Crossing Roadway","1","No","3","Failure to Yield Right-Of-Way","88","Not Applicable","3","Intersection � Other","0","None","88","Not Applicable","1","Not Distracted","","","","Meriden","","2","State","CT","","","","1","Not Transported","",""
"671352","","3","31","1","Male","CT","06513","3","Pedestrian","K","Fatal Injury (K)","2","Physically Impaired","","","0","None taken","1","Test Not Given","88","Not Applicable","1","Test Not Given","88","Not Applicable","","","","","","","","","","","","","","","","","","","","","ELLA GRASSO BLVD","","true","2","","false","1","Crossing Roadway","1","No","3","Failure to Yield Right-Of-Way","88","Not Applicable","5","Travel Lane-Other Location","0","None","88","Not Applicable","99","Unknown if Distracted","","","","New Haven","UnitedStates","1","Not Licensed","","","","","3","EMS Ground","AMER MED RESPONSE","YALE-NH HOSP"
"674778","","2","57","1","Male","","","3","Pedestrian","K","Fatal Injury (K)","1","Apparently Normal","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","97","Other","1","No","1","No Improper Action","","","7","Shoulder/Roadside","0","None","","","1","Not Distracted","","","","","","88","Not applicable","","","","","3","EMS Ground","AMR","YALE NH HOSP"
"674778","","3","59","1","Male","","","3","Pedestrian","K","Fatal Injury (K)","1","Apparently Normal","","","0","None taken","1","Test Not Given","88","Not Applicable","1","Test Not Given","88","Not Applicable","","","","","","","","","","","","","","","","","","","","","DIXWELL AVE","","","","","true","97","Other","1","No","1","No Improper Action","","","7","Shoulder/Roadside","0","None","","","1","Not Distracted","","","","","","88","Not applicable","","","","","3","EMS Ground","AMR","YALE NH HOSP"
"681701","","1","79","1","Male","CT","","5","Bicyclist","K","Fatal Injury (K)","2","Physically Impaired","","","0","None taken","1","Test Not Given","88","Not Applicable","1","Test Not Given","88","Not Applicable","","","","","","","","","","","","","","","","","","","","","GRAND AVENUE","N","false","1","1","false","1","Crossing Roadway","99","Unknown","3","Failure to Yield Right-Of-Way","88","Not Applicable","7","Shoulder/Roadside","0","None","88","Not Applicable","99","Unknown if Distracted","","","","New Haven","UnitedStates","","","","","","","3","EMS Ground","AMER MED RESPONSE","YALE-NH HOSP"
"690442","","3","10","1","Male","","06492","3","Pedestrian","K","Fatal Injury (K)","1","Apparently Normal","88","Not Applicable","0","None taken","1","Test Not Given","88","Not Applicable","1","Test Not Given","88","Not Applicable","","","","","","","","","","","","","","","","","","","","","Wiese Rd","W","false","1","","false","1","Crossing Roadway","1","No","99","Unknown","","","5","Travel Lane-Other Location","99","Unknown","","","99","Unknown if Distracted","","","","Wallingford ","UnitedStates","","","CT","","","","3","EMS Ground","Trinity Health of New England","New Haven Hospital"
"694270","","4","60","1","Male","CT","","3","Pedestrian","K","Fatal Injury (K)","1","Apparently Normal","88","Not Applicable","0","None taken","3","Test Given","1","Blood","3","Test Given","1","Blood","","","","","","","","","","","","","","","","","","","","","Chase Av","E","false","2","","true","2","Waiting to Cross Roadway","1","No","1","No Improper Action","88","Not Applicable","8","Sidewalk","0","None","88","Not Applicable","1","Not Distracted","","","","Waterbury","UnitedStates","","","CT","","","","3","EMS Ground","AMR","St. Mary's"
"698400","","2","53","1","Male","CT","06519","3","Pedestrian","K","Fatal Injury (K)","6","Under the Influence of Medications/Drugs/Alcohol","1","Apparently Normal","0","None taken","1","Test Not Given","88","Not Applicable","1","Test Not Given","88","Not Applicable","","","","","","","","","","","","","","","","","","","","","ELM ST","N","false","1","","false","1","Crossing Roadway","99","Unknown","3","Failure to Yield Right-Of-Way","4","Failure to Obey Traffic Signs, Signals, or Officer","1","Intersection-Marked Crosswalk","0","None","88","Not Applicable","99","Unknown if Distracted","","","","New Haven","UnitedStates","1","Not Licensed","CT","","","","3","EMS Ground","AMER MED RESPONSE","YALE-NH HOSP"
"717110","","3","52","1","Male","CT","06517","3","Pedestrian","K","Fatal Injury (K)","99","Unknown","","","0","None taken","1","Test Not Given","88","Not Applicable","1","Test Not Given","88","Not Applicable","","","","","","","","","","","","","","","","","","","","","ELLA T. GRASSO BLVD","E","false","1","","false","99","Unknown","1","No","99","Unknown","88","Not Applicable","99","Unknown","99","Unknown","88","Not Applicable","99","Unknown if Distracted","","","","Hamden","UnitedStates","","","CT","","","","1","Not Transported","",""
"724711","","4","68","2","Female","CT","06515","3","Pedestrian","K","Fatal Injury (K)","97","Other","6","Under the Influence of Medications/Drugs/Alcohol","0","None taken","1","Test Not Given","88","Not Applicable","1","Test Not Given","88","Not Applicable","","","","","","","","","","","","","","","","","","","","","WHALLEY AVE","W","false","1","","false","1","Crossing Roadway","1","No","99","Unknown","88","Not Applicable","99","Unknown","0","None","88","Not Applicable","99","Unknown if Distracted","","","","New Have","UnitedStates","2","State","CT","","","","1","Not Transported","",""
"727262","","2","32","1","Male","CT","06451","3","Pedestrian","K","Fatal Injury (K)","1","Apparently Normal","","","0","None taken","1","Test Not Given","88","Not Applicable","1","Test Not Given","88","Not Applicable","","","","","","","","","","","","","","","","","","","","","N BROAD ST","N","false","1","","false","3","Walking/Cycling along Roadway Along Traffic (In or Adjacent to Travel Lane)","1","No","1","No Improper Action","88","Not Applicable","7","Shoulder/Roadside","0","None","88","Not Applicable","99","Unknown if Distracted","","","","Meriden","UnitedStates","2","State","CT","","","","3","EMS Ground","HUNTERS AMBULANCE","MIDSTATE MEDICAL CENTER"
"728996","","1","25","1","Male","MA","02155","5","Bicyclist","K","Fatal Injury (K)","99","Unknown","","","0","None taken","1","Test Not Given","88","Not Applicable","1","Test Not Given","88","Not Applicable","","","","","","","","","","","","","","","","","","","","","YORK ST","E","false","1","1","false","1","Crossing Roadway","99","Unknown","4","Failure to Obey Traffic Signs, Signals, or Officer","88","Not Applicable","1","Intersection-Marked Crosswalk","0","None","88","Not Applicable","99","Unknown if Distracted","","","","Medford","UnitedStates","2","State","MA","","","","3","EMS Ground","AMER MED RESPONSE","YALE-NH HOSP"
"756140","","2","56","1","Male","CT","06450","3","Pedestrian","K","Fatal Injury (K)","97","Other","","","0","None taken","1","Test Not Given","88","Not Applicable","1","Test Not Given","88","Not Applicable","","","","","","","","","","","","","","","","","","","","","OLD COLONY RD","S","false","1","","false","99","Unknown","1","No","99","Unknown","88","Not Applicable","99","Unknown","0","None","88","Not Applicable","99","Unknown if Distracted","","","","Meriden","UnitedStates","","","CT","","","","1","Not Transported","",""
"767920","","7","7","2","Female","CT","","3","Pedestrian","K","Fatal Injury (K)","97","Other","88","Not Applicable","0","None taken","1","Test Not Given","88","Not Applicable","1","Test Not Given","88","Not Applicable","","","","","","","","","","","","","","","","","","","","","Baldwin Street","N","false","2","","false","7","Adjacent to Roadway (e.g., Shoulder, Median)","1","No","1","No Improper Action","","","7","Shoulder/Roadside","0","None","","","7","Other, Outside Vehicle","","","","Waterbury","UnitedStates","","","CT","","","","3","EMS Ground","Trinity Ambulance","SAINT MARY'S HOSPITAL"
"773047","","2","60","1","Male","CT","06524","3","Pedestrian","K","Fatal Injury (K)","99","Unknown","88","Not Applicable","0","None taken","3","Test Given","97","Other","3","Test Given","97","Other","","","","","","","","","","","","","","","","","","","","","Amity Road","N","false","1","","false","1","Crossing Roadway","1","No","7","Entering/Exiting Parked/Standing Vehicle","2","Dart/Dash","5","Travel Lane-Other Location","0","None","88","Not Applicable","99","Unknown if Distracted","","","","Bethany","","2","State","CT","","","","1","Not Transported","",""
"775799","","2","35","1","Male","","","3","Pedestrian","K","Fatal Injury (K)","99","Unknown","","","0","None taken","1","Test Not Given","88","Not Applicable","1","Test Not Given","88","Not Applicable","","","","","","","","","","","","","","","","","","","","","ELLA T GRASSO BLVD","W","false","1","","false","1","Crossing Roadway","1","No","97","Other","88","Not Applicable","97","Other","0","None","88","Not Applicable","99","Unknown if Distracted","","","","","UnitedStates","","","","","","","3","EMS Ground","AMER MED RESPONSE","YALE-NH HOSP"
"778119","","2","71","1","Male","CT","06460","3","Pedestrian","K","Fatal Injury (K)","99","Unknown","99","Unknown","0","None taken","1","Test Not Given","88","Not Applicable","1","Test Not Given","88","Not Applicable","","","","","","","","","","","","","","","","","","","","","BOSTON POST RD","E","false","1","","false","1","Crossing Roadway","1","No","4","Failure to Obey Traffic Signs, Signals, or Officer","9","Not Visible (Dark Clothing, No Lighting, etc.)","1","Intersection-Marked Crosswalk","0","None","88","Not Applicable","99","Unknown if Distracted","","","","Milford","UnitedStates","2","State","CT","","","","1","Not Transported","",""
"783424","","2","31","2","Female","CT","06702","3","Pedestrian","K","Fatal Injury (K)","99","Unknown","88","Not Applicable","0","None taken","1","Test Not Given","88","Not Applicable","1","Test Not Given","88","Not Applicable","","","","","","","","","","","","","","","","","","","","","Baldwin Street","E","false","1","","false","1","Crossing Roadway","1","No","3","Failure to Yield Right-Of-Way","","","97","Other","0","None","","","99","Unknown if Distracted","","","","Waterbury","","","","CT","","","","3","EMS Ground","Trinity Health","St. Mary's Hospital"
"784354","","2","67","1","Male","CT","","3","Pedestrian","K","Fatal Injury (K)","99","Unknown","88","Not Applicable","0","None taken","1","Test Not Given","88","Not Applicable","1","Test Not Given","88","Not Applicable","","","","","","","","","","","","","","","","","","","","","Wolcott Street","N","false","1","","false","1","Crossing Roadway","1","No","4","Failure to Obey Traffic Signs, Signals, or Officer","88","Not Applicable","1","Intersection-Marked Crosswalk","0","None","88","Not Applicable","99","Unknown if Distracted","","","","Waterbury","UnitedStates","2","State","CT","","","","3","EMS Ground","Trinity Ambulance","ST. MARY'S HOSPITAL"
"791613","","2","41","1","Male","CT","06705","3","Pedestrian","K","Fatal Injury (K)","6","Under the Influence of Medications/Drugs/Alcohol","88","Not Applicable","0","None taken","1","Test Not Given","88","Not Applicable","1","Test Not Given","88","Not Applicable","","","","","","","","","","","","","","","","","","","","","Chase Avenue","N","false","1","","false","1","Crossing Roadway","1","No","5","In Roadway Improperly (Standing, Lying, Working, Playing)","3","Failure to Yield Right-Of-Way","3","Intersection � Other","0","None","","","99","Unknown if Distracted","","","","Waterbury","UnitedStates","","","","","","","1","Not Transported","",""
"800785","","3","65","1","Male","CT","06514","3","Pedestrian","K","Fatal Injury (K)","6","Under the Influence of Medications/Drugs/Alcohol","88","Not Applicable","0","None taken","3","Test Given","1","Blood","3","Test Given","1","Blood","","","","","","","","","","","","","","","","","","","","","Dixwell Ave","W","false","1","","false","1","Crossing Roadway","1","No","5","In Roadway Improperly (Standing, Lying, Working, Playing)","9","Not Visible (Dark Clothing, No Lighting, etc.)","2","Intersection-Unmarked Crosswalk","0","None","","","1","Not Distracted","","","","Hamden","","2","State","CT","","","","3","EMS Ground","AMR","YNHH"
"801179","","2","66","2","Female","CT","06450","3","Pedestrian","K","Fatal Injury (K)","1","Apparently Normal","1","Apparently Normal","0","None taken","1","Test Not Given","88","Not Applicable","1","Test Not Given","88","Not Applicable","","","","","","","","","","","","","","","","","","","","","N BORAD ST","S","false","1","","false","1","Crossing Roadway","1","No","9","Not Visible (Dark Clothing, No Lighting, etc.)","99","Unknown","1","Intersection-Marked Crosswalk","0","None","88","Not Applicable","99","Unknown if Distracted","","","","Meriden","UnitedStates","2","State","CT","","","","3","EMS Ground","HUNTERS","HARTFORD HOSPITAL"
"820995","","3","31","1","Male","CT","06708","3","Pedestrian","K","Fatal Injury (K)","99","Unknown","88","Not Applicable","0","None taken","1","Test Not Given","88","Not Applicable","1","Test Not Given","88","Not Applicable","","","","","","","","","","","","","","","","","","","","","West Main Street","","true","1","","true","99","Unknown","1","No","99","Unknown","","","99","Unknown","0","None","","","99","Unknown if Distracted","","","","Waterbury","","","","CT","","","","3","EMS Ground","AMR Ambulance","Waterbury Hospital"
"825704","","3","85","1","Male","NY","12531","3","Pedestrian","K","Fatal Injury (K)","99","Unknown","88","Not Applicable","0","None taken","1","Test Not Given","88","Not Applicable","1","Test Not Given","88","Not Applicable","","","","","","","","","","","","","","","","","","","","","Interstate 84","W","false","1","","false","1","Crossing Roadway","1","No","6","Disabled Vehicle Related (Working on, Pushing, Leaving/Approaching)","9","Not Visible (Dark Clothing, No Lighting, etc.)","5","Travel Lane-Other Location","0","None","","","1","Not Distracted","","","","Holmes","","2","State","NY","","","","1","Not Transported","",""
"830846","","3","49","1","Male","CT","06010","3","Pedestrian","K","Fatal Injury (K)","1","Apparently Normal","1","Apparently Normal","0","None taken","1","Test Not Given","88","Not Applicable","1","Test Not Given","88","Not Applicable","","","","","","","","","","","","","","","","","","","","","Meriden Road","E","false","1","","true","7","Adjacent to Roadway (e.g., Shoulder, Median)","1","No","9","Not Visible (Dark Clothing, No Lighting, etc.)","1","No Improper Action","7","Shoulder/Roadside","0","None","0","None","1","Not Distracted","","","","Bristol","","","","CT","","","","3","EMS Ground","Trinity Ambulance","Saint Mary's Hospital"
"848953","","2","60","2","Female","CT","06460","3","Pedestrian","K","Fatal Injury (K)","99","Unknown","99","Unknown","0","None taken","1","Test Not Given","88","Not Applicable","1","Test Not Given","88","Not Applicable","","","","","","","","","","","","","","","","","","","","","HERBERT STREET","N","false","1","","false","6","In Roadway - Other","1","No","1","No Improper Action","88","Not Applicable","7","Shoulder/Roadside","0","None","88","Not Applicable","1","Not Distracted","","","","Milford","UnitedStates","2","State","CT","","","","3","EMS Ground","MILFORD FIRE","BRIDGEPORT HOSPITAL"
"878991","","3","36","1","Male","CT","06716","3","Pedestrian","K","Fatal Injury (K)","6","Under the Influence of Medications/Drugs/Alcohol","88","Not Applicable","0","None taken","3","Test Given","1","Blood","3","Test Given","1","Blood","","","","","","","","","","","","","","","","","","","","","I-84","W","false","2","","false","6","In Roadway - Other","1","No","6","Disabled Vehicle Related (Working on, Pushing, Leaving/Approaching)","5","In Roadway Improperly (Standing, Lying, Working, Playing)","5","Travel Lane-Other Location","0","None","88","Not Applicable","99","Unknown if Distracted","","","","Wolcott","","2","State","CT","","","","1","Not Transported","",""
"885347","","2","55","2","Female","CT","06519","3","Pedestrian","K","Fatal Injury (K)","99","Unknown","99","Unknown","0","None taken","1","Test Not Given","88","Not Applicable","1","Test Not Given","88","Not Applicable","","","","","","","","","","","","","","","","","","","","","CHAPEL STREET","N","false","1","","false","1","Crossing Roadway","99","Unknown","1","No Improper Action","88","Not Applicable","1","Intersection-Marked Crosswalk","0","None","88","Not Applicable","99","Unknown if Distracted","","","","New Haven","UnitedStates","","","","","","","1","Not Transported","",""
"885683","","2","65","1","Male","CT","06519","3","Pedestrian","K","Fatal Injury (K)","99","Unknown","99","Unknown","0","None taken","1","Test Not Given","88","Not Applicable","1","Test Not Given","88","Not Applicable","","","","","","","","","","","","","","","","","","","","","GRASSO BLVD","E","false","1","","false","1","Crossing Roadway","1","No","99","Unknown","88","Not Applicable","3","Intersection � Other","0","None","88","Not Applicable","99","Unknown if Distracted","","","","NEW HAVEN","UnitedStates","99","Unknown","CT","","","","3","EMS Ground","AMER MED RESPONSE","YALE-NH HOSP"
"886047","","2","60","1","Male","CT","","3","Pedestrian","K","Fatal Injury (K)","99","Unknown","99","Unknown","0","None taken","1","Test Not Given","88","Not Applicable","1","Test Not Given","88","Not Applicable","","","","","","","","","","","","","","","","","","","","","WHALLEY AVE","","true","1","","false","1","Crossing Roadway","99","Unknown","5","In Roadway Improperly (Standing, Lying, Working, Playing)","88","Not Applicable","97","Other","0","None","88","Not Applicable","99","Unknown if Distracted","","","","New Haven","UnitedStates","","","","","","","3","EMS Ground","AMER MED RESPONSE","YALE-NH HOSP"
"886499","","2","66","1","Male","CT","06513","3","Pedestrian","K","Fatal Injury (K)","2","Physically Impaired","2","Physically Impaired","0","None taken","1","Test Not Given","88","Not Applicable","1","Test Not Given","88","Not Applicable","","","","","","","","","","","","","","","","","","","","","GRAND AVE","","true","2","","false","1","Crossing Roadway","1","No","3","Failure to Yield Right-Of-Way","88","Not Applicable","5","Travel Lane-Other Location","0","None","88","Not Applicable","1","Not Distracted","","","","New Haven","UnitedStates","1","Not Licensed","","","","","3","EMS Ground","AMER MED RESPONSE","YALE-NH HOSP"
"887304","","4","51","2","Female","CT","06511","3","Pedestrian","K","Fatal Injury (K)","99","Unknown","99","Unknown","0","None taken","1","Test Not Given","88","Not Applicable","1","Test Not Given","88","Not Applicable","","","","","","","","","","","","","","","","","","","","","DAGGETT ST","","true","1","","false","99","Unknown","1","No","99","Unknown","88","Not Applicable","2","Intersection-Unmarked Crosswalk","0","None","88","Not Applicable","99","Unknown if Distracted","","","","New Haven","UnitedStates","","","CT","","","","3","EMS Ground","AMER MED RESPONSE","YALE-NH HOSP"
"888508","","2","49","1","Male","CT","06511","3","Pedestrian","K","Fatal Injury (K)","1","Apparently Normal","1","Apparently Normal","0","None taken","1","Test Not Given","88","Not Applicable","1","Test Not Given","88","Not Applicable","","","","","","","","","","","","","","","","","","","","","CHAPEL ST","N","false","1","","false","1","Crossing Roadway","1","No","3","Failure to Yield Right-Of-Way","88","Not Applicable","5","Travel Lane-Other Location","0","None","88","Not Applicable","1","Not Distracted","","","","New Haven","UnitedStates","2","State","NY","","","","1","Not Transported","",""
"889186","","1","66","1","Male","CT","06511","3","Pedestrian","K","Fatal Injury (K)","1","Apparently Normal","1","Apparently Normal","0","None taken","1","Test Not Given","88","Not Applicable","1","Test Not Given","88","Not Applicable","","","","","","","","","","","","","","","","","","","","","NORTON STREET","E","false","1","","false","1","Crossing Roadway","1","No","8","Inattentive (Talking, Eating, etc.)","88","Not Applicable","3","Intersection � Other","0","None","88","Not Applicable","99","Unknown if Distracted","","","","New Haven","UnitedStates","","","","","","","3","EMS Ground","AMER MED RESPONSE","YALE-NH HOSP"
"889415","","3","40","2","Female","CT","06513","3","Pedestrian","K","Fatal Injury (K)","99","Unknown","99","Unknown","0","None taken","1","Test Not Given","88","Not Applicable","1","Test Not Given","88","Not Applicable","","","","","","","","","","","","","","","","","","","","","CHAPEL ST","E","false","1","","false","99","Unknown","99","Unknown","99","Unknown","88","Not Applicable","5","Travel Lane-Other Location","0","None","88","Not Applicable","99","Unknown if Distracted","","","","New Haven","UnitedStates","","","CT","","","","1","Not Transported","",""
"891529","","3","42","1","Male","CT","06513","3","Pedestrian","K","Fatal Injury (K)","99","Unknown","","","0","None taken","1","Test Not Given","88","Not Applicable","1","Test Not Given","88","Not Applicable","","","","","","","","","","","","","","","","","","","","","FARREN AVE","S","false","1","","false","99","Unknown","1","No","1","No Improper Action","88","Not Applicable","7","Shoulder/Roadside","0","None","88","Not Applicable","99","Unknown if Distracted","","","","New Haven","UnitedStates","2","State","CT","","","","3","EMS Ground","AMER MED RESPONSE","YALE-NH HOSP"
"896857","","2","81","1","Male","CT","06484","3","Pedestrian","K","Fatal Injury (K)","1","Apparently Normal","88","Not Applicable","0","None taken","1","Test Not Given","88","Not Applicable","1","Test Not Given","88","Not Applicable","","","","","","","","","","","","","","","","","","","","","Bank Street","E","false","1","","false","1","Crossing Roadway","1","No","1","No Improper Action","88","Not Applicable","5","Travel Lane-Other Location","0","None","88","Not Applicable","1","Not Distracted","","","","Shelton","","2","State","CT","","","","3","EMS Ground","Seymour Ambulance","Waterbury Hospital"
"896857","","3","81","2","Female","CT","06484","3","Pedestrian","K","Fatal Injury (K)","1","Apparently Normal","88","Not Applicable","0","None taken","1","Test Not Given","88","Not Applicable","1","Test Not Given","88","Not Applicable","","","","","","","","","","","","","","","","","","","","","Bank Street","E","false","1","","false","1","Crossing Roadway","1","No","1","No Improper Action","88","Not Applicable","5","Travel Lane-Other Location","0","None","88","Not Applicable","1","Not Distracted","","","","Shelton","","2","State","CT","","","","3","EMS Ground","Seymour Ambulance","St. Mary's Hospital"
"898897","","2","72","2","Female","CT","06519","3","Pedestrian","K","Fatal Injury (K)","99","Unknown","99","Unknown","0","None taken","1","Test Not Given","88","Not Applicable","1","Test Not Given","88","Not Applicable","","","","","","","","","","","","","","","","","","","","","BOSTON POST RD","S","false","1","","false","1","Crossing Roadway","1","No","4","Failure to Obey Traffic Signs, Signals, or Officer","9","Not Visible (Dark Clothing, No Lighting, etc.)","3","Intersection � Other","0","None","88","Not Applicable","99","Unknown if Distracted","","","","New Haven","UnitedStates","2","State","CT","","","","3","EMS Ground","MILFORD FIRE","YALE NEW HAVEN HOSPITAL"
"903417","","1","67","1","Male","FL","32110","3","Pedestrian","K","Fatal Injury (K)","99","Unknown","99","Unknown","0","None taken","1","Test Not Given","88","Not Applicable","1","Test Not Given","88","Not Applicable","","","","","","","","","","","","","","","","","","","","","","W","false","1","1","true","99","Unknown","1","No","99","Unknown","88","Not Applicable","10","Driveway Access","0","None","88","Not Applicable","99","Unknown if Distracted","","","","Bunnell","UnitedStates","2","State","FL","","","","3","EMS Ground","MILFORD FIRE","YALE NEW HAVEN HOSPITAL"
"909246","","2","","2","Female","CT","","3","Pedestrian","K","Fatal Injury (K)","6","Under the Influence of Medications/Drugs/Alcohol","","","0","None taken","1","Test Not Given","88","Not Applicable","1","Test Not Given","88","Not Applicable","","","","","","","","","","","","","","","","","","","","","RT 1 Frontage Rd","","true","1","","","99","Unknown","1","No","99","Unknown","","","5","Travel Lane-Other Location","0","None","","","99","Unknown if Distracted","","","","Clinton","","88","Not applicable","","","","","3","EMS Ground","","Yale New Haven"
"911016","","2","54","1","Male","CT","06511","5","Bicyclist","K","Fatal Injury (K)","1","Apparently Normal","","","0","None taken","1","Test Not Given","88","Not Applicable","1","Test Not Given","88","Not Applicable","","","","","","","","","","","","","","","","","","","","","Dixwell Ave - RT 10","S","","1","2","","4","Walking/Cycling along Roadway Against Traffic (In or Adjacent to Travel Lane)","1","No","1","No Improper Action","","","7","Shoulder/Roadside","0","None","","","1","Not Distracted","","","","New Haven","","1","Not Licensed","CT","","","","1","Not Transported","",""
"921793","","2","60","1","Male","CT","06109","3","Pedestrian","K","Fatal Injury (K)","99","Unknown","88","Not Applicable","0","None taken","1","Test Not Given","88","Not Applicable","1","Test Not Given","88","Not Applicable","","","","","","","","","","","","","","","","","","","","","Thomaston Av","N","false","1","","false","99","Unknown","1","No","99","Unknown","88","Not Applicable","5","Travel Lane-Other Location","0","None","88","Not Applicable","99","Unknown if Distracted","","","","Wethersfield","","","","CT","","","","3","EMS Ground","AMR","Waterbury Hospital"
"921794","","2","68","1","Male","CT","","3","Pedestrian","K","Fatal Injury (K)","1","Apparently Normal","88","Not Applicable","0","None taken","99","Unknown if Tested","88","Not Applicable","99","Unknown if Tested","88","Not Applicable","","","","","","","","","","","","","","","","","","","","","N Elm St","N","false","1","","false","1","Crossing Roadway","1","No","4","Failure to Obey Traffic Signs, Signals, or Officer","88","Not Applicable","1","Intersection-Marked Crosswalk","0","None","88","Not Applicable","99","Unknown if Distracted","","","","Waterbury","UnitedStates","","","CT","","","","3","EMS Ground","Trinity EMS","St. Mary's"
"923255","","2","79","1","Male","","","5","Bicyclist","K","Fatal Injury (K)","99","Unknown","","","0","None taken","1","Test Not Given","88","Not Applicable","1","Test Not Given","88","Not Applicable","","","","","","","","","","","","","","","","","","","","","College St","S","","","2","","3","Walking/Cycling along Roadway Along Traffic (In or Adjacent to Travel Lane)","1","No","1","No Improper Action","","","6","Bicycle Lane","0","None","","","99","Unknown if Distracted","","","","","","88","Not applicable","","","","","3","EMS Ground","AMR","Yale NH"
"932951","","2","52","1","Male","CT","06471","3","Pedestrian","K","Fatal Injury (K)","99","Unknown","88","Not Applicable","0","None taken","1","Test Not Given","88","Not Applicable","1","Test Not Given","88","Not Applicable","","","","","","","","","","","","","","","","","","","","","Branford Road","N","false","1","","false","7","Adjacent to Roadway (e.g., Shoulder, Median)","1","No","9","Not Visible (Dark Clothing, No Lighting, etc.)","","","7","Shoulder/Roadside","0","None","","","99","Unknown if Distracted","","","","North Branford","","88","Not applicable","CT","","","","1","Not Transported","",""
"943431","","1","71","1","Male","CT","06511","3","Pedestrian","K","Fatal Injury (K)","99","Unknown","","","0","None taken","1","Test Not Given","88","Not Applicable","1","Test Not Given","88","Not Applicable","","","","","","","","","","","","","","","","","","","","","ELLA GRASSO BLVD","S","","1","","","99","Unknown","1","No","99","Unknown","","","5","Travel Lane-Other Location","0","None","","","99","Unknown if Distracted","","","","NEW HAVEN","","88","Not applicable","","","","","3","EMS Ground","NEW HAVEN FIRE","YALE N-H HOSP"
"945418","","2","62","1","Male","CT","06492","4","Other Pedestrian (wheelchair, person in a building, skater, pedestrian conveyance)","K","Fatal Injury (K)","2","Physically Impaired","88","Not Applicable","0","None taken","1","Test Not Given","88","Not Applicable","1","Test Not Given","88","Not Applicable","","","","","","","","","","","","","","","","","","","","","South Main St","W","","","","","1","Crossing Roadway","1","No","1","No Improper Action","","","3","Intersection � Other","0","None","","","","","","","","WALLINGFORD","","2","State","CT","4","1","No","3","EMS Ground","","Yale-New Haven Hospital"
"946892","","2","55","1","Male","CT","06850","3","Pedestrian","K","Fatal Injury (K)","99","Unknown","","","0","None taken","1","Test Not Given","88","Not Applicable","1","Test Not Given","88","Not Applicable","","","","","","","","","","","","","","","","","","","","","RT 122","S","","1","","","6","In Roadway - Other","1","No","5","In Roadway Improperly (Standing, Lying, Working, Playing)","","","5","Travel Lane-Other Location","0","None","","","1","Not Distracted","","","","Norwalk","","88","Not applicable","","","","","3","EMS Ground","AMR","Yale NH Hosp"
"947932","","2","19","2","Female","CT","06477","3","Pedestrian","K","Fatal Injury (K)","99","Unknown","","","0","None taken","1","Test Not Given","88","Not Applicable","1","Test Not Given","88","Not Applicable","","","","","","","","","","","","","","","","","","","","","Old Tavern Road","N","false","1","","false","1","Crossing Roadway","1","No","99","Unknown","","","5","Travel Lane-Other Location","88","Not Applicable","0","None","99","Unknown if Distracted","","","","ORANGE","","2","State","CT","","","","3","EMS Ground","AMR","YALE NEW HAVEN HOSPITAL"
